variant,instance,well,variable,group,status,n_finite_baseline,baseline_distinct,centre,scale
checked,WELL-00020_20140318135038,WELL-00020,P-PDG,positive_baseline,dropped: zero scale,180,1,32308910.0,0.0
checked,WELL-00020_20140318135038,WELL-00020,P-TPT,positive_baseline,kept,180,155,7291741.75,58160.1741
checked,WELL-00020_20140318135038,WELL-00020,T-TPT,positive_baseline,kept,180,167,99.2812,0.1159
checked,WELL-00020_20140319021600,WELL-00020,P-ANULAR,positive_baseline,kept,180,71,8837662.0,51828.3602
checked,WELL-00020_20140319021600,WELL-00020,P-JUS-CKGL,positive_baseline,kept,180,164,16570995.0,607.866
checked,WELL-00020_20140319021600,WELL-00020,P-MON-CKP,positive_baseline,kept,180,179,2600961.25,165234.658
checked,WELL-00020_20140319021600,WELL-00020,P-PDG,positive_baseline,dropped: zero scale,180,1,32308910.0,0.0
checked,WELL-00020_20140319021600,WELL-00020,P-TPT,positive_baseline,kept,180,173,6659766.5,68035.0314
checked,WELL-00020_20140319021600,WELL-00020,T-TPT,positive_baseline,kept,180,167,99.591,0.1192
checked,WELL-00020_20140319110000,WELL-00020,P-ANULAR,mixed,kept,180,94,8333124.5,50558.8839
checked,WELL-00020_20140319110000,WELL-00020,P-JUS-CKGL,mixed,kept,180,180,16564990.0,1215.732
checked,WELL-00020_20140319110000,WELL-00020,P-MON-CKP,mixed,kept,180,180,2503410.25,166748.3926
checked,WELL-00020_20140319110000,WELL-00020,P-PDG,mixed,dropped: zero scale,180,1,32308910.0,0.0
checked,WELL-00020_20140319110000,WELL-00020,P-TPT,mixed,kept,180,152,6301863.0,55949.9881
checked,WELL-00020_20140319110000,WELL-00020,T-TPT,mixed,kept,180,174,101.7249,0.0964
checked,WELL-00021_20180611011218,WELL-00021,P-ANULAR,mixed,kept,180,65,17849710.0,14518.3605
checked,WELL-00021_20180611011218,WELL-00021,P-JUS-CKGL,mixed,kept,180,141,7973611.75,10849.2962
checked,WELL-00021_20180611011218,WELL-00021,P-MON-CKP,mixed,kept,180,115,2135152.0,9647.2782
checked,WELL-00021_20180611011218,WELL-00021,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00021_20180611011218,WELL-00021,P-TPT,mixed,kept,180,180,8716861.5,2008.923
checked,WELL-00021_20180611011218,WELL-00021,T-TPT,mixed,kept,180,175,109.5209,0.027
checked,WELL-00021_20190403013307,WELL-00021,P-ANULAR,mixed,kept,180,83,20978800.0,19362.756
checked,WELL-00021_20190403013307,WELL-00021,P-JUS-CKGL,mixed,kept,180,107,8940972.0,29341.7659
checked,WELL-00021_20190403013307,WELL-00021,P-MON-CKP,mixed,kept,180,116,1379490.0,26310.9609
checked,WELL-00021_20190403013307,WELL-00021,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00021_20190403013307,WELL-00021,P-TPT,mixed,kept,180,177,8430475.5,798.3801
checked,WELL-00021_20190403013307,WELL-00021,T-TPT,mixed,kept,180,169,109.8662,0.0225
checked,WELL-00022_20180802233838,WELL-00022,P-ANULAR,mixed,kept,180,43,8737941.0,425.5062
checked,WELL-00022_20180802233838,WELL-00022,P-JUS-CKGL,mixed,kept,180,150,19675980.0,37554.258
checked,WELL-00022_20180802233838,WELL-00022,P-MON-CKP,mixed,kept,180,177,3704024.25,94388.9877
checked,WELL-00022_20180802233838,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20180802233838,WELL-00022,P-TPT,mixed,kept,180,75,8710361.0,3407.0148
checked,WELL-00022_20180802233838,WELL-00022,T-TPT,mixed,kept,180,80,105.6482,0.04
checked,WELL-00022_20180912025800,WELL-00022,P-ANULAR,mixed,kept,180,29,8782469.0,922.9185
checked,WELL-00022_20180912025800,WELL-00022,P-JUS-CKGL,mixed,kept,180,88,19167890.0,10652.481
checked,WELL-00022_20180912025800,WELL-00022,P-MON-CKP,mixed,kept,180,178,3727130.0,110380.6819
checked,WELL-00022_20180912025800,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20180912025800,WELL-00022,P-TPT,mixed,kept,180,61,8755512.25,3904.0564
checked,WELL-00022_20180912025800,WELL-00022,T-TPT,mixed,kept,180,89,105.8838,0.0334
checked,WELL-00022_20180919003240,WELL-00022,P-ANULAR,mixed,kept,180,29,9094648.5,709.4241
checked,WELL-00022_20180919003240,WELL-00022,P-JUS-CKGL,mixed,kept,180,86,17998650.0,9888.942
checked,WELL-00022_20180919003240,WELL-00022,P-MON-CKP,mixed,kept,180,177,3956277.75,165304.3402
checked,WELL-00022_20180919003240,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20180919003240,WELL-00022,P-TPT,mixed,kept,180,55,9071187.0,852.495
checked,WELL-00022_20180919003240,WELL-00022,T-TPT,mixed,kept,180,76,105.8351,0.0223
checked,WELL-00022_20180925003447,WELL-00022,P-ANULAR,mixed,kept,180,35,8762072.0,852.495
checked,WELL-00022_20180925003447,WELL-00022,P-JUS-CKGL,mixed,kept,180,100,18301320.0,29744.6625
checked,WELL-00022_20180925003447,WELL-00022,P-MON-CKP,mixed,kept,180,177,3736107.5,87664.6554
checked,WELL-00022_20180925003447,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20180925003447,WELL-00022,P-TPT,mixed,kept,180,82,8737941.0,8271.0547
checked,WELL-00022_20180925003447,WELL-00022,T-TPT,mixed,kept,180,46,105.7961,0.0043
checked,WELL-00022_20181007080700,WELL-00022,P-ANULAR,mixed,kept,180,28,8983566.0,425.5062
checked,WELL-00022_20181007080700,WELL-00022,P-JUS-CKGL,mixed,kept,180,113,19252615.0,69185.529
checked,WELL-00022_20181007080700,WELL-00022,P-MON-CKP,mixed,kept,180,180,3888531.75,174851.1723
checked,WELL-00022_20181007080700,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20181007080700,WELL-00022,P-TPT,mixed,kept,180,63,8978681.5,1702.7661
checked,WELL-00022_20181007080700,WELL-00022,T-TPT,mixed,kept,180,59,105.8366,0.0034
checked,WELL-00022_20181020133850,WELL-00022,P-ANULAR,mixed,kept,180,62,9737680.0,1135.6716
checked,WELL-00022_20181020133850,WELL-00022,P-JUS-CKGL,mixed,kept,180,153,801993.3,233520.6195
checked,WELL-00022_20181020133850,WELL-00022,P-MON-CKP,mixed,kept,180,175,4284307.75,32347.7374
checked,WELL-00022_20181020133850,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20181020133850,WELL-00022,P-TPT,mixed,kept,180,65,9706079.25,4259.8804
checked,WELL-00022_20181020133850,WELL-00022,T-TPT,mixed,kept,180,77,106.1018,0.023
checked,WELL-00022_20181026005827,WELL-00022,P-ANULAR,mixed,kept,180,39,9183801.0,1157.1693
checked,WELL-00022_20181026005827,WELL-00022,P-JUS-CKGL,mixed,kept,180,32,425326.9,314.5707
checked,WELL-00022_20181026005827,WELL-00022,P-MON-CKP,mixed,kept,180,178,4024177.0,111894.4165
checked,WELL-00022_20181026005827,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20181026005827,WELL-00022,P-TPT,mixed,kept,180,45,9158712.5,886.2241
checked,WELL-00022_20181026005827,WELL-00022,T-TPT,mixed,kept,180,69,106.2438,0.0133
checked,WELL-00022_20181101193049,WELL-00022,P-ANULAR,mixed,kept,180,65,9363160.75,1845.4663
checked,WELL-00022_20181101193049,WELL-00022,P-JUS-CKGL,mixed,kept,180,61,455493.2,2313.7456
checked,WELL-00022_20181101193049,WELL-00022,P-MON-CKP,mixed,kept,180,177,4149137.5,47145.568
checked,WELL-00022_20181101193049,WELL-00022,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00022_20181101193049,WELL-00022,P-TPT,mixed,kept,180,60,9362490.0,852.495
checked,WELL-00022_20181101193049,WELL-00022,T-TPT,mixed,kept,180,41,105.7597,0.0028
checked,WELL-00023_20180826212652,WELL-00023,P-ANULAR,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20180826212652,WELL-00023,P-JUS-CKGL,mixed,kept,180,170,16016710.0,141566.061
checked,WELL-00023_20180826212652,WELL-00023,P-MON-CKP,mixed,kept,180,174,4169838.0,14741.8624
checked,WELL-00023_20180826212652,WELL-00023,P-PDG,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20180826212652,WELL-00023,P-TPT,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20180826212652,WELL-00023,T-TPT,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181014121654,WELL-00023,P-ANULAR,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181014121654,WELL-00023,P-JUS-CKGL,mixed,kept,180,121,17109650.0,33106.458
checked,WELL-00023_20181014121654,WELL-00023,P-MON-CKP,mixed,kept,180,175,4018834.25,15556.1805
checked,WELL-00023_20181014121654,WELL-00023,P-PDG,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181014121654,WELL-00023,P-TPT,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181014121654,WELL-00023,T-TPT,mixed,dropped: zero scale,180,1,-33.75,0.0
checked,WELL-00023_20181019115124,WELL-00023,P-ANULAR,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181019115124,WELL-00023,P-JUS-CKGL,mixed,kept,180,106,15214105.0,22857.9855
checked,WELL-00023_20181019115124,WELL-00023,P-MON-CKP,mixed,kept,180,168,4080652.75,16483.1761
checked,WELL-00023_20181019115124,WELL-00023,P-PDG,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181019115124,WELL-00023,P-TPT,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181019115124,WELL-00023,T-TPT,mixed,dropped: zero scale,180,1,-33.75,0.0
checked,WELL-00023_20181030045054,WELL-00023,P-ANULAR,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181030045054,WELL-00023,P-JUS-CKGL,mixed,kept,180,136,76175.565,3459.3988
checked,WELL-00023_20181030045054,WELL-00023,P-MON-CKP,mixed,kept,180,174,4051694.25,15865.3026
checked,WELL-00023_20181030045054,WELL-00023,P-PDG,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181030045054,WELL-00023,P-TPT,mixed,no finite baseline value,0,0,,
checked,WELL-00023_20181030045054,WELL-00023,T-TPT,mixed,dropped: zero scale,180,1,-33.75,0.0
checked,WELL-00024_20160704180000,WELL-00024,P-ANULAR,positive_baseline,no finite baseline value,0,0,,
checked,WELL-00024_20160704180000,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,180,11444057.5,22524.4005
checked,WELL-00024_20160704180000,WELL-00024,P-MON-CKP,positive_baseline,kept,180,168,2112196.25,161193.8317
checked,WELL-00024_20160704180000,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160704180000,WELL-00024,P-TPT,positive_baseline,dropped: zero scale,180,1,-17129300.0,0.0
checked,WELL-00024_20160704180000,WELL-00024,T-TPT,positive_baseline,kept,180,85,95.7096,0.0553
checked,WELL-00024_20160708024918,WELL-00024,P-ANULAR,positive_baseline,kept,180,85,23514730.0,35478.618
checked,WELL-00024_20160708024918,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,163,10774870.0,71120.322
checked,WELL-00024_20160708024918,WELL-00024,P-MON-CKP,positive_baseline,kept,180,170,2104890.0,177174.4065
checked,WELL-00024_20160708024918,WELL-00024,P-PDG,positive_baseline,no finite baseline value,0,0,,
checked,WELL-00024_20160708024918,WELL-00024,P-TPT,positive_baseline,kept,180,62,23651210.0,49163.016
checked,WELL-00024_20160708024918,WELL-00024,T-TPT,positive_baseline,kept,180,62,46.3513,0.0695
checked,WELL-00024_20160712123044,WELL-00024,P-ANULAR,mixed,kept,180,48,23851840.0,8057.931
checked,WELL-00024_20160712123044,WELL-00024,P-JUS-CKGL,mixed,kept,180,109,10920140.0,8736.2205
checked,WELL-00024_20160712123044,WELL-00024,P-MON-CKP,mixed,kept,180,171,1779513.75,138189.4395
checked,WELL-00024_20160712123044,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160712123044,WELL-00024,P-TPT,mixed,kept,180,42,23983420.0,17731.896
checked,WELL-00024_20160712123044,WELL-00024,T-TPT,mixed,kept,180,56,47.0075,0.0474
checked,WELL-00024_20160720230624,WELL-00024,P-ANULAR,mixed,kept,180,35,24405345.0,7791.063
checked,WELL-00024_20160720230624,WELL-00024,P-JUS-CKGL,mixed,kept,180,154,11307277.5,11660.649
checked,WELL-00024_20160720230624,WELL-00024,P-MON-CKP,mixed,kept,180,166,2070457.0,112739.4985
checked,WELL-00024_20160720230624,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160720230624,WELL-00024,P-TPT,mixed,dropped: zero scale,180,39,24545620.0,0.0
checked,WELL-00024_20160720230624,WELL-00024,T-TPT,mixed,kept,180,31,48.0939,0.0126
checked,WELL-00024_20160722105543,WELL-00024,P-ANULAR,mixed,kept,180,68,24554280.0,48303.108
checked,WELL-00024_20160722105543,WELL-00024,P-JUS-CKGL,mixed,kept,180,151,11409125.0,51724.2075
checked,WELL-00024_20160722105543,WELL-00024,P-MON-CKP,mixed,kept,180,174,2018142.25,137706.4825
checked,WELL-00024_20160722105543,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160722105543,WELL-00024,P-TPT,mixed,kept,180,69,24703305.0,55864.368
checked,WELL-00024_20160722105543,WELL-00024,T-TPT,mixed,kept,180,80,48.4135,0.0695
checked,WELL-00024_20160729172014,WELL-00024,P-ANULAR,mixed,kept,180,69,24613592.5,30826.9605
checked,WELL-00024_20160729172014,WELL-00024,P-JUS-CKGL,mixed,kept,180,162,11432607.5,13306.335
checked,WELL-00024_20160729172014,WELL-00024,P-MON-CKP,mixed,kept,180,173,2030816.0,104459.9188
checked,WELL-00024_20160729172014,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160729172014,WELL-00024,P-TPT,mixed,kept,180,57,24745710.0,22168.5765
checked,WELL-00024_20160729172014,WELL-00024,T-TPT,mixed,kept,180,60,48.488,0.0411
checked,WELL-00024_20160802001614,WELL-00024,P-ANULAR,positive_baseline,kept,180,59,24737010.0,16130.688
checked,WELL-00024_20160802001614,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,154,11979170.0,12994.989
checked,WELL-00024_20160802001614,WELL-00024,P-MON-CKP,positive_baseline,kept,180,162,2347656.25,80435.8684
checked,WELL-00024_20160802001614,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160802001614,WELL-00024,P-TPT,positive_baseline,kept,180,64,24880550.0,27950.7165
checked,WELL-00024_20160802001614,WELL-00024,T-TPT,positive_baseline,kept,180,52,48.7801,0.0426
checked,WELL-00024_20160810123500,WELL-00024,P-ANULAR,positive_baseline,kept,180,39,26076740.0,3217.242
checked,WELL-00024_20160810123500,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,167,18022820.0,16723.728
checked,WELL-00024_20160810123500,WELL-00024,P-MON-CKP,positive_baseline,kept,180,158,3151475.5,62096.4771
checked,WELL-00024_20160810123500,WELL-00024,P-PDG,positive_baseline,no finite baseline value,0,0,,
checked,WELL-00024_20160810123500,WELL-00024,P-TPT,positive_baseline,kept,180,37,26231150.0,16115.862
checked,WELL-00024_20160810123500,WELL-00024,T-TPT,positive_baseline,dropped: zero scale,180,46,51.413,0.0
checked,WELL-00024_20160825100303,WELL-00024,P-ANULAR,mixed,dropped: zero scale,180,41,25406870.0,0.0
checked,WELL-00024_20160825100303,WELL-00024,P-JUS-CKGL,mixed,kept,180,165,13067635.0,38010.1575
checked,WELL-00024_20160825100303,WELL-00024,P-MON-CKP,mixed,kept,180,170,2662615.5,118187.3122
checked,WELL-00024_20160825100303,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160825100303,WELL-00024,P-TPT,mixed,kept,180,49,25550420.0,9673.965
checked,WELL-00024_20160825100303,WELL-00024,T-TPT,mixed,dropped: zero scale,180,45,50.1007,0.0
checked,WELL-00024_20160828150330,WELL-00024,P-ANULAR,positive_baseline,kept,180,43,25225247.5,14481.2955
checked,WELL-00024_20160828150330,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,138,12303305.0,4255.062
checked,WELL-00024_20160828150330,WELL-00024,P-MON-CKP,positive_baseline,kept,180,156,2727864.5,110680.1671
checked,WELL-00024_20160828150330,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,107,1,0.0,0.0
checked,WELL-00024_20160828150330,WELL-00024,P-TPT,positive_baseline,kept,180,62,25359030.0,19347.93
checked,WELL-00024_20160828150330,WELL-00024,T-TPT,positive_baseline,dropped: zero scale,180,43,49.7257,0.0
checked,WELL-00024_20160830190958,WELL-00024,P-ANULAR,positive_baseline,kept,180,45,25143710.0,5637.5865
checked,WELL-00024_20160830190958,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,150,11987647.5,12505.731
checked,WELL-00024_20160830190958,WELL-00024,P-MON-CKP,positive_baseline,kept,180,164,3149305.75,101777.8954
checked,WELL-00024_20160830190958,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160830190958,WELL-00024,P-TPT,positive_baseline,kept,180,38,25287260.0,4833.276
checked,WELL-00024_20160830190958,WELL-00024,T-TPT,positive_baseline,kept,180,33,49.5604,0.0327
checked,WELL-00024_20160906211412,WELL-00024,P-ANULAR,positive_baseline,kept,180,33,25063240.0,9681.378
checked,WELL-00024_20160906211412,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,129,11857640.0,17594.7555
checked,WELL-00024_20160906211412,WELL-00024,P-MON-CKP,positive_baseline,kept,180,162,2991464.25,86656.4874
checked,WELL-00024_20160906211412,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160906211412,WELL-00024,P-TPT,positive_baseline,kept,180,36,25209505.0,8858.535
checked,WELL-00024_20160906211412,WELL-00024,T-TPT,positive_baseline,dropped: zero scale,180,45,49.3977,0.0
checked,WELL-00024_20160909220000,WELL-00024,P-ANULAR,mixed,kept,180,41,25276380.0,14507.241
checked,WELL-00024_20160909220000,WELL-00024,P-JUS-CKGL,mixed,kept,180,154,12120932.5,16553.229
checked,WELL-00024_20160909220000,WELL-00024,P-MON-CKP,mixed,kept,180,164,3240885.0,97488.363
checked,WELL-00024_20160909220000,WELL-00024,P-PDG,mixed,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160909220000,WELL-00024,P-TPT,mixed,dropped: zero scale,180,31,25406870.0,0.0
checked,WELL-00024_20160909220000,WELL-00024,T-TPT,mixed,kept,180,38,49.779,0.0095
checked,WELL-00024_20160911063934,WELL-00024,P-ANULAR,positive_baseline,kept,179,56,25331840.0,17731.896
checked,WELL-00024_20160911063934,WELL-00024,P-JUS-CKGL,positive_baseline,kept,179,112,12212620.0,2097.879
checked,WELL-00024_20160911063934,WELL-00024,P-MON-CKP,positive_baseline,kept,179,164,3295138.5,111966.6933
checked,WELL-00024_20160911063934,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,179,1,0.0,0.0
checked,WELL-00024_20160911063934,WELL-00024,P-TPT,positive_baseline,kept,179,50,25478650.0,8050.518
checked,WELL-00024_20160911063934,WELL-00024,T-TPT,positive_baseline,kept,179,49,49.9175,0.0063
checked,WELL-00024_20160920153331,WELL-00024,P-ANULAR,positive_baseline,kept,180,47,25000170.0,3232.068
checked,WELL-00024_20160920153331,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,148,11763842.5,7620.564
checked,WELL-00024_20160920153331,WELL-00024,P-MON-CKP,positive_baseline,kept,180,171,2734592.0,126767.4891
checked,WELL-00024_20160920153331,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160920153331,WELL-00024,P-TPT,positive_baseline,dropped: zero scale,180,56,25143710.0,0.0
checked,WELL-00024_20160920153331,WELL-00024,T-TPT,positive_baseline,kept,180,45,49.2965,0.0158
checked,WELL-00024_20160923141645,WELL-00024,P-ANULAR,positive_baseline,kept,180,58,25073030.0,22572.585
checked,WELL-00024_20160923141645,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,166,11777045.0,24544.443
checked,WELL-00024_20160923141645,WELL-00024,P-MON-CKP,positive_baseline,kept,180,171,2604817.5,132237.1711
checked,WELL-00024_20160923141645,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160923141645,WELL-00024,P-TPT,positive_baseline,kept,180,48,25215480.0,12891.207
checked,WELL-00024_20160923141645,WELL-00024,T-TPT,positive_baseline,kept,180,55,49.4305,0.0487
checked,WELL-00024_20160926072123,WELL-00024,P-ANULAR,positive_baseline,kept,180,47,25034970.0,16115.862
checked,WELL-00024_20160926072123,WELL-00024,P-JUS-CKGL,positive_baseline,kept,180,148,11686927.5,9740.682
checked,WELL-00024_20160926072123,WELL-00024,P-MON-CKP,positive_baseline,kept,180,167,2561197.75,153150.3561
checked,WELL-00024_20160926072123,WELL-00024,P-PDG,positive_baseline,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00024_20160926072123,WELL-00024,P-TPT,positive_baseline,kept,180,51,25181775.0,14507.241
