tool,experiment,tag,window_index,score
screen,valve1__10,Current,11,1.9931
screen,valve1__10,Current,12,1.9285
screen,valve1__10,Current,13,1.9522
screen,valve1__10,Current,14,1.9447
screen,valve1__10,Current,15,2.0461
screen,valve1__10,Current,16,1.9259
screen,valve1__10,Current,17,1.9436
screen,valve1__10,Current,18,2.0639
screen,valve1__10,Current,19,1.9709
screen,valve1__10,Temperature,0,1.6662
screen,valve1__10,Temperature,1,0.8513
screen,valve1__10,Temperature,2,2.016
screen,valve1__10,Temperature,3,2.6625
screen,valve1__10,Temperature,4,2.2178
screen,valve1__10,Temperature,5,3.2223
screen,valve1__10,Temperature,6,3.3028
screen,valve1__10,Temperature,7,3.0102
screen,valve1__10,Temperature,8,4.016
screen,valve1__10,Temperature,9,3.0882
screen,valve1__10,Temperature,10,4.9044
screen,valve1__10,Temperature,11,4.3815
screen,valve1__10,Temperature,12,2.5423
screen,valve1__10,Temperature,13,2.3188
screen,valve1__10,Temperature,14,1.8997
screen,valve1__10,Temperature,15,1.2555
screen,valve1__10,Temperature,16,0.8117
screen,valve1__10,Temperature,17,1.1
screen,valve1__10,Temperature,18,1.298
screen,valve1__10,Temperature,19,1.5511
screen,valve1__10,Thermocouple,0,1.5738
screen,valve1__10,Thermocouple,1,2.4169
screen,valve1__10,Thermocouple,2,2.001
screen,valve1__10,Thermocouple,3,3.1589
screen,valve1__10,Thermocouple,4,4.1256
screen,valve1__10,Thermocouple,5,3.1139
screen,valve1__10,Thermocouple,6,3.26
screen,valve1__10,Thermocouple,7,2.9565
screen,valve1__10,Thermocouple,8,4.5641
screen,valve1__10,Thermocouple,9,8.2625
screen,valve1__10,Thermocouple,10,2.4169
screen,valve1__10,Thermocouple,11,3.676
screen,valve1__10,Thermocouple,12,2.2371
screen,valve1__10,Thermocouple,13,2.7879
screen,valve1__10,Thermocouple,14,2.4956
screen,valve1__10,Thermocouple,15,3.4287
screen,valve1__10,Thermocouple,16,3.4399
screen,valve1__10,Thermocouple,17,3.8671
screen,valve1__10,Thermocouple,18,3.5636
screen,valve1__10,Thermocouple,19,4.6877
screen,valve1__10,Voltage,0,2.4358
screen,valve1__10,Voltage,1,2.5553
screen,valve1__10,Voltage,2,2.7864
screen,valve1__10,Voltage,3,2.9103
screen,valve1__10,Voltage,4,2.857
screen,valve1__10,Voltage,5,2.5554
screen,valve1__10,Voltage,6,2.5343
screen,valve1__10,Voltage,7,2.67
screen,valve1__10,Voltage,8,2.637
screen,valve1__10,Voltage,9,2.7299
screen,valve1__10,Voltage,10,2.8422
screen,valve1__10,Voltage,11,2.5759
screen,valve1__10,Voltage,12,2.6447
screen,valve1__10,Voltage,13,2.7941
screen,valve1__10,Voltage,14,2.5263
screen,valve1__10,Voltage,15,2.7679
screen,valve1__10,Voltage,16,2.8029
screen,valve1__10,Voltage,17,2.6346
screen,valve1__10,Voltage,18,2.768
screen,valve1__10,Voltage,19,2.9376
screen,valve1__10,Volume Flow RateRMS,0,66.8223
screen,valve1__10,Volume Flow RateRMS,1,66.8223
screen,valve1__10,Volume Flow RateRMS,2,66.8018
screen,valve1__10,Volume Flow RateRMS,3,66.8018
screen,valve1__10,Volume Flow RateRMS,4,66.7882
screen,valve1__10,Volume Flow RateRMS,5,66.7882
screen,valve1__10,Volume Flow RateRMS,6,66.7882
screen,valve1__10,Volume Flow RateRMS,7,66.7678
screen,valve1__10,Volume Flow RateRMS,8,66.7678
screen,valve1__10,Volume Flow RateRMS,9,66.7541
screen,valve1__10,Volume Flow RateRMS,10,66.7541
screen,valve1__10,Volume Flow RateRMS,11,202.9536
screen,valve1__10,Volume Flow RateRMS,12,202.9536
screen,valve1__10,Volume Flow RateRMS,13,202.9331
screen,valve1__10,Volume Flow RateRMS,14,204.3911
screen,valve1__10,Volume Flow RateRMS,15,204.3911
screen,valve1__10,Volume Flow RateRMS,16,136.2608
screen,valve1__10,Volume Flow RateRMS,17,66.686
screen,valve1__10,Volume Flow RateRMS,18,66.686
screen,valve1__10,Volume Flow RateRMS,19,66.6724
spc,valve1__10,Accelerometer1RMS,0,1.0
spc,valve1__10,Accelerometer1RMS,1,0.0
spc,valve1__10,Accelerometer1RMS,2,0.0
spc,valve1__10,Accelerometer1RMS,3,0.0
spc,valve1__10,Accelerometer1RMS,4,0.0
spc,valve1__10,Accelerometer1RMS,5,0.0
spc,valve1__10,Accelerometer1RMS,6,0.0
spc,valve1__10,Accelerometer1RMS,7,0.0
spc,valve1__10,Accelerometer1RMS,8,0.0
spc,valve1__10,Accelerometer1RMS,9,0.0
spc,valve1__10,Accelerometer1RMS,10,3.0
spc,valve1__10,Accelerometer1RMS,11,0.0
spc,valve1__10,Accelerometer1RMS,12,0.0
spc,valve1__10,Accelerometer1RMS,13,0.0
spc,valve1__10,Accelerometer1RMS,14,1.0
spc,valve1__10,Accelerometer1RMS,15,1.0
spc,valve1__10,Accelerometer1RMS,16,0.0
spc,valve1__10,Accelerometer1RMS,17,1.0
spc,valve1__10,Accelerometer1RMS,18,1.0
spc,valve1__10,Accelerometer1RMS,19,1.0
spc,valve1__10,Accelerometer2RMS,0,2.0
spc,valve1__10,Accelerometer2RMS,1,2.0
spc,valve1__10,Accelerometer2RMS,2,0.0
spc,valve1__10,Accelerometer2RMS,3,5.0
spc,valve1__10,Accelerometer2RMS,4,2.0
spc,valve1__10,Accelerometer2RMS,5,1.0
spc,valve1__10,Accelerometer2RMS,6,0.0
spc,valve1__10,Accelerometer2RMS,7,0.0
spc,valve1__10,Accelerometer2RMS,8,0.0
spc,valve1__10,Accelerometer2RMS,9,1.0
spc,valve1__10,Accelerometer2RMS,10,2.0
spc,valve1__10,Accelerometer2RMS,11,1.0
spc,valve1__10,Accelerometer2RMS,12,47.0
spc,valve1__10,Accelerometer2RMS,13,27.0
spc,valve1__10,Accelerometer2RMS,14,2.0
spc,valve1__10,Accelerometer2RMS,15,2.0
spc,valve1__10,Accelerometer2RMS,16,3.0
spc,valve1__10,Accelerometer2RMS,17,2.0
spc,valve1__10,Accelerometer2RMS,18,7.0
spc,valve1__10,Accelerometer2RMS,19,5.0
spc,valve1__10,Current,0,0.0
spc,valve1__10,Current,1,1.0
spc,valve1__10,Current,2,2.0
spc,valve1__10,Current,3,1.0
spc,valve1__10,Current,4,3.0
spc,valve1__10,Current,5,1.0
spc,valve1__10,Current,6,2.0
spc,valve1__10,Current,7,2.0
spc,valve1__10,Current,8,2.0
spc,valve1__10,Current,9,2.0
spc,valve1__10,Current,10,1.0
spc,valve1__10,Current,11,3.0
spc,valve1__10,Current,12,1.0
spc,valve1__10,Current,13,0.0
spc,valve1__10,Current,14,2.0
spc,valve1__10,Current,15,1.0
spc,valve1__10,Current,16,1.0
spc,valve1__10,Current,17,1.0
spc,valve1__10,Current,18,2.0
spc,valve1__10,Current,19,0.0
spc,valve1__10,Temperature,0,3.0
spc,valve1__10,Temperature,1,2.0
spc,valve1__10,Temperature,2,1.0
spc,valve1__10,Temperature,3,1.0
spc,valve1__10,Temperature,4,1.0
spc,valve1__10,Temperature,5,2.0
spc,valve1__10,Temperature,6,19.0
spc,valve1__10,Temperature,7,3.0
spc,valve1__10,Temperature,8,41.0
spc,valve1__10,Temperature,9,3.0
spc,valve1__10,Temperature,10,52.0
spc,valve1__10,Temperature,11,30.0
spc,valve1__10,Temperature,12,1.0
spc,valve1__10,Temperature,13,1.0
spc,valve1__10,Temperature,14,1.0
spc,valve1__10,Temperature,15,3.0
spc,valve1__10,Temperature,16,3.0
spc,valve1__10,Temperature,17,0.0
spc,valve1__10,Temperature,18,1.0
spc,valve1__10,Temperature,19,1.0
spc,valve1__10,Thermocouple,0,0.0
spc,valve1__10,Thermocouple,1,2.0
spc,valve1__10,Thermocouple,2,2.0
spc,valve1__10,Thermocouple,3,3.0
spc,valve1__10,Thermocouple,4,2.0
spc,valve1__10,Thermocouple,5,4.0
spc,valve1__10,Thermocouple,6,8.0
spc,valve1__10,Thermocouple,7,1.0
spc,valve1__10,Thermocouple,8,26.0
spc,valve1__10,Thermocouple,9,35.0
spc,valve1__10,Thermocouple,10,2.0
spc,valve1__10,Thermocouple,11,14.0
spc,valve1__10,Thermocouple,12,2.0
spc,valve1__10,Thermocouple,13,2.0
spc,valve1__10,Thermocouple,14,2.0
spc,valve1__10,Thermocouple,15,10.0
spc,valve1__10,Thermocouple,16,6.0
spc,valve1__10,Thermocouple,17,17.0
spc,valve1__10,Thermocouple,18,13.0
spc,valve1__10,Thermocouple,19,37.0
spc,valve1__10,Voltage,0,0.0
spc,valve1__10,Voltage,1,0.0
spc,valve1__10,Voltage,2,0.0
spc,valve1__10,Voltage,3,0.0
spc,valve1__10,Voltage,4,0.0
spc,valve1__10,Voltage,5,0.0
spc,valve1__10,Voltage,6,0.0
spc,valve1__10,Voltage,7,0.0
spc,valve1__10,Voltage,8,0.0
spc,valve1__10,Voltage,9,0.0
spc,valve1__10,Voltage,10,0.0
spc,valve1__10,Voltage,11,1.0
spc,valve1__10,Voltage,12,1.0
spc,valve1__10,Voltage,13,0.0
spc,valve1__10,Voltage,14,0.0
spc,valve1__10,Voltage,15,0.0
spc,valve1__10,Voltage,16,0.0
spc,valve1__10,Voltage,17,0.0
spc,valve1__10,Voltage,18,0.0
spc,valve1__10,Voltage,19,0.0
spc,valve1__10,Volume Flow RateRMS,0,16.0
spc,valve1__10,Volume Flow RateRMS,1,9.0
spc,valve1__10,Volume Flow RateRMS,2,17.0
spc,valve1__10,Volume Flow RateRMS,3,19.0
spc,valve1__10,Volume Flow RateRMS,4,17.0
spc,valve1__10,Volume Flow RateRMS,5,14.0
spc,valve1__10,Volume Flow RateRMS,6,10.0
spc,valve1__10,Volume Flow RateRMS,7,11.0
spc,valve1__10,Volume Flow RateRMS,8,10.0
spc,valve1__10,Volume Flow RateRMS,9,20.0
spc,valve1__10,Volume Flow RateRMS,10,12.0
spc,valve1__10,Volume Flow RateRMS,11,59.0
spc,valve1__10,Volume Flow RateRMS,12,58.0
spc,valve1__10,Volume Flow RateRMS,13,58.0
spc,valve1__10,Volume Flow RateRMS,14,59.0
spc,valve1__10,Volume Flow RateRMS,15,58.0
spc,valve1__10,Volume Flow RateRMS,16,35.0
spc,valve1__10,Volume Flow RateRMS,17,9.0
spc,valve1__10,Volume Flow RateRMS,18,15.0
spc,valve1__10,Volume Flow RateRMS,19,9.0
screen,valve1__11,Accelerometer1RMS,0,1.5732
screen,valve1__11,Accelerometer1RMS,1,2.5565
screen,valve1__11,Accelerometer1RMS,2,2.4503
screen,valve1__11,Accelerometer1RMS,3,2.5052
screen,valve1__11,Accelerometer1RMS,4,2.1131
screen,valve1__11,Accelerometer1RMS,5,2.1131
screen,valve1__11,Accelerometer1RMS,6,2.0195
screen,valve1__11,Accelerometer1RMS,7,2.3389
screen,valve1__11,Accelerometer1RMS,8,1.6568
screen,valve1__11,Accelerometer1RMS,9,1.9423
screen,valve1__11,Accelerometer1RMS,10,1.9598
screen,valve1__11,Accelerometer1RMS,11,1.7153
screen,valve1__11,Accelerometer1RMS,12,1.8813
screen,valve1__11,Accelerometer1RMS,13,1.4573
screen,valve1__11,Accelerometer1RMS,14,1.3179
screen,valve1__11,Accelerometer1RMS,15,1.8379
screen,valve1__11,Accelerometer1RMS,16,1.8864
screen,valve1__11,Accelerometer1RMS,17,2.5427
screen,valve1__11,Accelerometer1RMS,18,2.4869
screen,valve1__11,Accelerometer1RMS,19,2.5637
screen,valve1__11,Accelerometer1RMS,20,2.1102
screen,valve1__11,Accelerometer2RMS,0,1.6672
screen,valve1__11,Accelerometer2RMS,1,2.8507
screen,valve1__11,Accelerometer2RMS,2,1.923
screen,valve1__11,Accelerometer2RMS,3,1.8437
screen,valve1__11,Accelerometer2RMS,4,2.7719
screen,valve1__11,Accelerometer2RMS,5,3.6022
screen,valve1__11,Accelerometer2RMS,6,7.0232
screen,valve1__11,Accelerometer2RMS,7,6.9125
screen,valve1__11,Accelerometer2RMS,8,5.1291
screen,valve1__11,Accelerometer2RMS,9,1.9642
screen,valve1__11,Accelerometer2RMS,10,1.6438
screen,valve1__11,Accelerometer2RMS,11,2.2614
screen,valve1__11,Accelerometer2RMS,12,3.6062
screen,valve1__11,Accelerometer2RMS,13,3.5869
screen,valve1__11,Accelerometer2RMS,14,2.0279
screen,valve1__11,Accelerometer2RMS,15,2.1416
screen,valve1__11,Accelerometer2RMS,16,2.4819
screen,valve1__11,Accelerometer2RMS,17,2.6133
screen,valve1__11,Accelerometer2RMS,18,2.9933
screen,valve1__11,Accelerometer2RMS,19,3.2873
screen,valve1__11,Accelerometer2RMS,20,2.6869
screen,valve1__11,Current,0,1.9011
screen,valve1__11,Current,1,1.5625
screen,valve1__11,Current,2,1.7985
screen,valve1__11,Current,3,1.7498
screen,valve1__11,Current,4,1.9847
screen,valve1__11,Current,5,1.6027
screen,valve1__11,Current,6,1.6436
screen,valve1__11,Current,7,1.8987
screen,valve1__11,Current,8,2.0236
screen,valve1__11,Current,9,1.6413
screen,valve1__11,Current,10,2.0067
screen,valve1__11,Current,11,1.7954
screen,valve1__11,Current,12,1.9906
screen,valve1__11,Current,13,1.8668
screen,valve1__11,Current,14,2.0006
screen,valve1__11,Current,15,1.9442
screen,valve1__11,Current,16,1.6677
screen,valve1__11,Current,17,1.986
screen,valve1__11,Current,18,1.8181
screen,valve1__11,Current,19,2.0299
screen,valve1__11,Current,20,0.8355
screen,valve1__11,Temperature,0,2.5565
screen,valve1__11,Temperature,1,1.7823
screen,valve1__11,Temperature,2,1.5278
screen,valve1__11,Temperature,3,8.3076
screen,valve1__11,Temperature,4,10.6347
screen,valve1__11,Temperature,5,10.1695
screen,valve1__11,Temperature,6,7.728
screen,valve1__11,Temperature,7,5.307
screen,valve1__11,Temperature,8,4.7684
screen,valve1__11,Temperature,9,3.3171
screen,valve1__11,Temperature,10,1.9424
screen,valve1__11,Temperature,11,2.4268
screen,valve1__11,Temperature,12,3.2352
screen,valve1__11,Temperature,13,5.712
screen,valve1__11,Temperature,14,4.9795
screen,valve1__11,Temperature,15,3.1553
screen,valve1__11,Temperature,16,2.2767
screen,valve1__11,Temperature,17,1.655
screen,valve1__11,Temperature,18,1.9685
screen,valve1__11,Temperature,19,2.0949
screen,valve1__11,Temperature,20,0.9687
screen,valve1__11,Thermocouple,0,1.5306
screen,valve1__11,Thermocouple,1,1.7035
screen,valve1__11,Thermocouple,2,2.1878
screen,valve1__11,Thermocouple,3,3.7443
screen,valve1__11,Thermocouple,4,3.7962
screen,valve1__11,Thermocouple,5,2.9401
screen,valve1__11,Thermocouple,6,2.2051
screen,valve1__11,Thermocouple,7,3.6751
screen,valve1__11,Thermocouple,8,4.3237
screen,valve1__11,Thermocouple,9,3.7183
screen,valve1__11,Thermocouple,10,3.113
screen,valve1__11,Thermocouple,11,2.7671
screen,valve1__11,Thermocouple,12,3.1476
screen,valve1__11,Thermocouple,13,1.6257
screen,valve1__11,Thermocouple,14,3.3033
screen,valve1__11,Thermocouple,15,3.0871
screen,valve1__11,Thermocouple,16,2.3607
screen,valve1__11,Thermocouple,17,5.664
screen,valve1__11,Thermocouple,18,4.8339
screen,valve1__11,Thermocouple,19,5.1538
screen,valve1__11,Thermocouple,20,4.4361
screen,valve1__11,Voltage,0,2.566
screen,valve1__11,Voltage,1,2.4251
screen,valve1__11,Voltage,2,2.6336
screen,valve1__11,Voltage,3,2.466
screen,valve1__11,Voltage,4,2.3181
screen,valve1__11,Voltage,5,2.5809
screen,valve1__11,Voltage,6,2.4176
screen,valve1__11,Voltage,7,2.4499
screen,valve1__11,Voltage,8,2.4649
screen,valve1__11,Voltage,9,2.3015
screen,valve1__11,Voltage,10,2.3758
screen,valve1__11,Voltage,11,2.4049
screen,valve1__11,Voltage,12,2.4084
screen,valve1__11,Voltage,13,2.3584
screen,valve1__11,Voltage,14,2.4853
screen,valve1__11,Voltage,15,2.4469
screen,valve1__11,Voltage,16,2.6284
screen,valve1__11,Voltage,17,2.5233
screen,valve1__11,Voltage,18,2.4148
screen,valve1__11,Voltage,19,2.688
screen,valve1__11,Voltage,20,1.142
spc,valve1__11,Accelerometer1RMS,0,0.0
spc,valve1__11,Accelerometer1RMS,1,0.0
spc,valve1__11,Accelerometer1RMS,2,0.0
spc,valve1__11,Accelerometer1RMS,3,0.0
spc,valve1__11,Accelerometer1RMS,4,2.0
spc,valve1__11,Accelerometer1RMS,5,0.0
spc,valve1__11,Accelerometer1RMS,6,1.0
spc,valve1__11,Accelerometer1RMS,7,1.0
spc,valve1__11,Accelerometer1RMS,8,3.0
spc,valve1__11,Accelerometer1RMS,9,1.0
spc,valve1__11,Accelerometer1RMS,10,2.0
spc,valve1__11,Accelerometer1RMS,11,0.0
spc,valve1__11,Accelerometer1RMS,12,0.0
spc,valve1__11,Accelerometer1RMS,13,0.0
spc,valve1__11,Accelerometer1RMS,14,0.0
spc,valve1__11,Accelerometer1RMS,15,1.0
spc,valve1__11,Accelerometer1RMS,16,1.0
spc,valve1__11,Accelerometer1RMS,17,1.0
spc,valve1__11,Accelerometer1RMS,18,1.0
spc,valve1__11,Accelerometer1RMS,19,0.0
spc,valve1__11,Accelerometer1RMS,20,0.0
spc,valve1__11,Accelerometer2RMS,0,2.0
spc,valve1__11,Accelerometer2RMS,1,1.0
spc,valve1__11,Accelerometer2RMS,2,1.0
spc,valve1__11,Accelerometer2RMS,3,1.0
spc,valve1__11,Accelerometer2RMS,4,4.0
spc,valve1__11,Accelerometer2RMS,5,5.0
spc,valve1__11,Accelerometer2RMS,6,17.0
spc,valve1__11,Accelerometer2RMS,7,57.0
spc,valve1__11,Accelerometer2RMS,8,10.0
spc,valve1__11,Accelerometer2RMS,9,1.0
spc,valve1__11,Accelerometer2RMS,10,0.0
spc,valve1__11,Accelerometer2RMS,11,1.0
spc,valve1__11,Accelerometer2RMS,12,9.0
spc,valve1__11,Accelerometer2RMS,13,7.0
spc,valve1__11,Accelerometer2RMS,14,1.0
spc,valve1__11,Accelerometer2RMS,15,2.0
spc,valve1__11,Accelerometer2RMS,16,4.0
spc,valve1__11,Accelerometer2RMS,17,2.0
spc,valve1__11,Accelerometer2RMS,18,2.0
spc,valve1__11,Accelerometer2RMS,19,3.0
spc,valve1__11,Accelerometer2RMS,20,0.0
spc,valve1__11,Current,0,5.0
spc,valve1__11,Current,1,2.0
spc,valve1__11,Current,2,1.0
spc,valve1__11,Current,3,1.0
spc,valve1__11,Current,4,1.0
spc,valve1__11,Current,5,1.0
spc,valve1__11,Current,6,1.0
spc,valve1__11,Current,7,1.0
spc,valve1__11,Current,8,1.0
spc,valve1__11,Current,9,1.0
spc,valve1__11,Current,10,1.0
spc,valve1__11,Current,11,2.0
spc,valve1__11,Current,12,0.0
spc,valve1__11,Current,13,1.0
spc,valve1__11,Current,14,1.0
spc,valve1__11,Current,15,0.0
spc,valve1__11,Current,16,2.0
spc,valve1__11,Current,17,1.0
spc,valve1__11,Current,18,1.0
spc,valve1__11,Current,19,2.0
spc,valve1__11,Current,20,0.0
spc,valve1__11,Temperature,0,1.0
spc,valve1__11,Temperature,1,2.0
spc,valve1__11,Temperature,2,1.0
spc,valve1__11,Temperature,3,31.0
spc,valve1__11,Temperature,4,59.0
spc,valve1__11,Temperature,5,58.0
spc,valve1__11,Temperature,6,58.0
spc,valve1__11,Temperature,7,59.0
spc,valve1__11,Temperature,8,57.0
spc,valve1__11,Temperature,9,4.0
spc,valve1__11,Temperature,10,3.0
spc,valve1__11,Temperature,11,1.0
spc,valve1__11,Temperature,12,3.0
spc,valve1__11,Temperature,13,53.0
spc,valve1__11,Temperature,14,55.0
spc,valve1__11,Temperature,15,4.0
spc,valve1__11,Temperature,16,1.0
spc,valve1__11,Temperature,17,3.0
spc,valve1__11,Temperature,18,2.0
spc,valve1__11,Temperature,19,2.0
spc,valve1__11,Temperature,20,0.0
spc,valve1__11,Thermocouple,0,3.0
spc,valve1__11,Thermocouple,1,2.0
spc,valve1__11,Thermocouple,2,1.0
spc,valve1__11,Thermocouple,3,15.0
spc,valve1__11,Thermocouple,4,19.0
spc,valve1__11,Thermocouple,5,1.0
spc,valve1__11,Thermocouple,6,1.0
spc,valve1__11,Thermocouple,7,5.0
spc,valve1__11,Thermocouple,8,17.0
spc,valve1__11,Thermocouple,9,18.0
spc,valve1__11,Thermocouple,10,2.0
spc,valve1__11,Thermocouple,11,3.0
spc,valve1__11,Thermocouple,12,4.0
spc,valve1__11,Thermocouple,13,3.0
spc,valve1__11,Thermocouple,14,2.0
spc,valve1__11,Thermocouple,15,3.0
spc,valve1__11,Thermocouple,16,2.0
spc,valve1__11,Thermocouple,17,52.0
spc,valve1__11,Thermocouple,18,42.0
spc,valve1__11,Thermocouple,19,22.0
spc,valve1__11,Thermocouple,20,1.0
spc,valve1__11,Voltage,0,1.0
spc,valve1__11,Voltage,1,0.0
spc,valve1__11,Voltage,2,1.0
spc,valve1__11,Voltage,3,0.0
spc,valve1__11,Voltage,4,0.0
spc,valve1__11,Voltage,5,2.0
spc,valve1__11,Voltage,6,0.0
spc,valve1__11,Voltage,7,0.0
spc,valve1__11,Voltage,8,0.0
spc,valve1__11,Voltage,9,0.0
spc,valve1__11,Voltage,10,0.0
spc,valve1__11,Voltage,11,0.0
spc,valve1__11,Voltage,12,0.0
spc,valve1__11,Voltage,13,0.0
spc,valve1__11,Voltage,14,0.0
spc,valve1__11,Voltage,15,0.0
spc,valve1__11,Voltage,16,0.0
spc,valve1__11,Voltage,17,0.0
spc,valve1__11,Voltage,18,1.0
spc,valve1__11,Voltage,19,1.0
spc,valve1__11,Voltage,20,0.0
screen,valve1__12,Accelerometer1RMS,0,2.5406
screen,valve1__12,Accelerometer1RMS,1,2.5704
screen,valve1__12,Accelerometer1RMS,2,2.3641
screen,valve1__12,Accelerometer1RMS,3,2.7372
screen,valve1__12,Accelerometer1RMS,4,2.5218
screen,valve1__12,Accelerometer1RMS,5,2.2163
screen,valve1__12,Accelerometer1RMS,6,2.5492
screen,valve1__12,Accelerometer1RMS,7,2.3791
screen,valve1__12,Accelerometer1RMS,8,2.7963
screen,valve1__12,Accelerometer1RMS,9,2.7546
screen,valve1__12,Accelerometer1RMS,10,2.4361
screen,valve1__12,Accelerometer1RMS,11,2.3055
screen,valve1__12,Accelerometer1RMS,12,2.3367
screen,valve1__12,Accelerometer1RMS,13,2.8591
screen,valve1__12,Accelerometer1RMS,14,2.435
screen,valve1__12,Accelerometer1RMS,15,2.0452
screen,valve1__12,Accelerometer1RMS,16,2.3474
screen,valve1__12,Accelerometer1RMS,17,1.9899
screen,valve1__12,Accelerometer1RMS,18,2.4917
screen,valve1__12,Accelerometer1RMS,19,1.9851
screen,valve1__12,Accelerometer1RMS,20,0.841
screen,valve1__12,Accelerometer2RMS,0,3.0063
screen,valve1__12,Accelerometer2RMS,1,1.9108
screen,valve1__12,Accelerometer2RMS,2,2.6577
screen,valve1__12,Accelerometer2RMS,3,2.4136
screen,valve1__12,Accelerometer2RMS,4,2.8819
screen,valve1__12,Accelerometer2RMS,5,2.0506
screen,valve1__12,Accelerometer2RMS,6,2.3453
screen,valve1__12,Accelerometer2RMS,7,2.6312
screen,valve1__12,Accelerometer2RMS,8,2.5245
screen,valve1__12,Accelerometer2RMS,9,5.1681
screen,valve1__12,Accelerometer2RMS,10,4.9551
screen,valve1__12,Accelerometer2RMS,11,8.6278
screen,valve1__12,Accelerometer2RMS,12,5.5152
screen,valve1__12,Accelerometer2RMS,13,2.6213
screen,valve1__12,Accelerometer2RMS,14,2.8503
screen,valve1__12,Accelerometer2RMS,15,3.3578
screen,valve1__12,Accelerometer2RMS,16,3.2631
screen,valve1__12,Accelerometer2RMS,17,2.8755
screen,valve1__12,Accelerometer2RMS,18,3.1838
screen,valve1__12,Accelerometer2RMS,19,2.6694
screen,valve1__12,Accelerometer2RMS,20,0.3771
screen,valve1__12,Current,0,1.6535
screen,valve1__12,Current,1,1.4206
screen,valve1__12,Current,2,1.4409
screen,valve1__12,Current,3,1.5469
screen,valve1__12,Current,4,1.4902
screen,valve1__12,Current,5,1.579
screen,valve1__12,Current,6,1.6257
screen,valve1__12,Current,7,1.458
screen,valve1__12,Current,8,1.6331
screen,valve1__12,Current,9,1.7351
screen,valve1__12,Current,10,1.2844
screen,valve1__12,Current,11,1.6958
screen,valve1__12,Current,12,1.439
screen,valve1__12,Current,13,1.6178
screen,valve1__12,Current,14,1.5149
screen,valve1__12,Current,15,1.3841
screen,valve1__12,Current,16,1.7608
screen,valve1__12,Current,17,1.4717
screen,valve1__12,Current,18,1.649
screen,valve1__12,Current,19,1.5727
screen,valve1__12,Current,20,0.3299
screen,valve1__12,Temperature,0,2.355
screen,valve1__12,Temperature,1,1.8657
screen,valve1__12,Temperature,2,1.6785
screen,valve1__12,Temperature,3,2.1715
screen,valve1__12,Temperature,4,2.8114
screen,valve1__12,Temperature,5,3.7293
screen,valve1__12,Temperature,6,2.6804
screen,valve1__12,Temperature,7,10.551
screen,valve1__12,Temperature,8,22.3918
screen,valve1__12,Temperature,9,22.0442
screen,valve1__12,Temperature,10,17.6038
screen,valve1__12,Temperature,11,14.4711
screen,valve1__12,Temperature,12,13.2758
screen,valve1__12,Temperature,13,10.2504
screen,valve1__12,Temperature,14,9.5434
screen,valve1__12,Temperature,15,8.525
screen,valve1__12,Temperature,16,7.0533
screen,valve1__12,Temperature,17,6.9445
screen,valve1__12,Temperature,18,5.9157
screen,valve1__12,Temperature,19,4.6833
screen,valve1__12,Temperature,20,5.6893
screen,valve1__12,Thermocouple,0,1.0931
screen,valve1__12,Thermocouple,1,1.3199
screen,valve1__12,Thermocouple,2,1.6281
screen,valve1__12,Thermocouple,3,1.6165
screen,valve1__12,Thermocouple,4,2.0816
screen,valve1__12,Thermocouple,5,1.4653
screen,valve1__12,Thermocouple,6,1.5234
screen,valve1__12,Thermocouple,7,1.9828
screen,valve1__12,Thermocouple,8,2.9712
screen,valve1__12,Thermocouple,9,3.3725
screen,valve1__12,Thermocouple,10,1.5699
screen,valve1__12,Thermocouple,11,1.9944
screen,valve1__12,Thermocouple,12,3.0003
screen,valve1__12,Thermocouple,13,2.5759
screen,valve1__12,Thermocouple,14,2.1863
screen,valve1__12,Thermocouple,15,1.506
screen,valve1__12,Thermocouple,16,2.2619
screen,valve1__12,Thermocouple,17,3.2271
