tool,experiment,folder,group,window_key,window_index,role,label,label_majority,score,refusal
mspc_t2,other__3,other,labelled,other__3:19,19,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,other__4,other,labelled,other__4:0,0,baseline,0,0,0.9143,
mspc_t2,other__4,other,labelled,other__4:1,1,baseline,0,0,1.0897,
mspc_t2,other__4,other,labelled,other__4:2,2,baseline,0,0,0.9785,
mspc_t2,other__4,other,labelled,other__4:3,3,stream,0,0,1.0146,
mspc_t2,other__4,other,labelled,other__4:4,4,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,other__4,other,labelled,other__4:5,5,stream,0,0,1.0174,
mspc_t2,other__4,other,labelled,other__4:6,6,stream,0,0,1.1617,
mspc_t2,other__4,other,labelled,other__4:7,7,stream,0,0,0.8785,
mspc_t2,other__4,other,labelled,other__4:8,8,stream,0,0,1.0667,
mspc_t2,other__4,other,labelled,other__4:9,9,stream,0,0,0.7235,
mspc_t2,other__4,other,labelled,other__4:10,10,stream,0,0,1.222,
mspc_t2,other__4,other,labelled,other__4:11,11,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,other__4,other,labelled,other__4:12,12,stream,0,0,1.0433,
mspc_t2,other__4,other,labelled,other__4:13,13,stream,0,0,1.0363,
mspc_t2,other__4,other,labelled,other__4:14,14,stream,1,1,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,other__4,other,labelled,other__4:15,15,stream,1,1,0.8544,
mspc_t2,other__4,other,labelled,other__4:16,16,stream,1,1,0.9765,
mspc_t2,other__4,other,labelled,other__4:17,17,stream,1,1,0.9474,
mspc_t2,other__4,other,labelled,other__4:18,18,stream,1,1,0.9565,
mspc_t2,other__4,other,labelled,other__4:19,19,stream,1,1,0.9451,
mspc_t2,other__4,other,labelled,other__4:20,20,stream,1,1,,MspcAlignmentError: aligned coverage 0.900 below required 0.95; refusing to interpolate across tags
mspc_t2,other__5,other,labelled,other__5:0,0,baseline,0,0,0.8893,
mspc_t2,other__5,other,labelled,other__5:1,1,baseline,0,0,0.9636,
mspc_t2,other__5,other,labelled,other__5:2,2,baseline,0,0,1.1296,
mspc_t2,other__5,other,labelled,other__5:3,3,stream,0,0,1.3995,
mspc_t2,other__5,other,labelled,other__5:4,4,stream,0,0,1.2746,
mspc_t2,other__5,other,labelled,other__5:5,5,stream,0,0,1.6292,
mspc_t2,other__5,other,labelled,other__5:6,6,stream,0,0,1.3313,
mspc_t2,other__5,other,labelled,other__5:7,7,stream,0,0,1.3379,
mspc_t2,other__5,other,labelled,other__5:8,8,stream,0,0,1.8267,
mspc_t2,other__5,other,labelled,other__5:9,9,stream,0,0,1.7868,
mspc_t2,other__5,other,labelled,other__5:10,10,stream,1,1,1.5473,
mspc_t2,other__5,other,labelled,other__5:11,11,stream,1,1,1.7348,
mspc_t2,other__5,other,labelled,other__5:12,12,stream,1,1,1.7222,
mspc_t2,other__5,other,labelled,other__5:13,13,stream,1,1,1.2561,
mspc_t2,other__5,other,labelled,other__5:14,14,stream,1,1,1.8225,
mspc_t2,other__5,other,labelled,other__5:15,15,stream,1,1,1.7486,
mspc_t2,other__5,other,labelled,other__5:16,16,stream,1,1,1.5281,
mspc_t2,other__5,other,labelled,other__5:17,17,stream,1,0,1.3143,
mspc_t2,other__5,other,labelled,other__5:18,18,stream,0,0,1.6708,
mspc_t2,other__5,other,labelled,other__5:19,19,stream,0,0,1.4353,
mspc_t2,other__5,other,labelled,other__5:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.150 below required 0.95; refusing to interpolate across tags
mspc_t2,other__6,other,labelled,other__6:0,0,baseline,0,0,1.0844,
mspc_t2,other__6,other,labelled,other__6:1,1,baseline,0,0,0.8885,
mspc_t2,other__6,other,labelled,other__6:2,2,baseline,0,0,1.0081,
mspc_t2,other__6,other,labelled,other__6:3,3,stream,0,0,1.1197,
mspc_t2,other__6,other,labelled,other__6:4,4,stream,0,0,0.7896,
mspc_t2,other__6,other,labelled,other__6:5,5,stream,0,0,1.0028,
mspc_t2,other__6,other,labelled,other__6:6,6,stream,0,0,0.7619,
mspc_t2,other__6,other,labelled,other__6:7,7,stream,0,0,0.9018,
mspc_t2,other__6,other,labelled,other__6:8,8,stream,0,0,0.9994,
mspc_t2,other__6,other,labelled,other__6:9,9,stream,0,0,0.9007,
mspc_t2,other__6,other,labelled,other__6:10,10,stream,1,1,1.0502,
mspc_t2,other__6,other,labelled,other__6:11,11,stream,1,1,0.7365,
mspc_t2,other__6,other,labelled,other__6:12,12,stream,1,1,0.623,
mspc_t2,other__6,other,labelled,other__6:13,13,stream,1,1,0.6915,
mspc_t2,other__6,other,labelled,other__6:14,14,stream,1,1,0.6122,
mspc_t2,other__6,other,labelled,other__6:15,15,stream,1,1,1.175,
mspc_t2,other__6,other,labelled,other__6:16,16,stream,1,1,0.6045,
mspc_t2,other__6,other,labelled,other__6:17,17,stream,1,0,1.3661,
mspc_t2,other__6,other,labelled,other__6:18,18,stream,0,0,1.0332,
mspc_t2,other__6,other,labelled,other__6:19,19,stream,0,0,0.7156,
mspc_t2,other__6,other,labelled,other__6:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.017 below required 0.95; refusing to interpolate across tags
mspc_t2,other__7,other,labelled,other__7:0,0,baseline,0,0,1.0541,
mspc_t2,other__7,other,labelled,other__7:1,1,baseline,0,0,0.8689,
mspc_t2,other__7,other,labelled,other__7:2,2,baseline,0,0,1.0585,
mspc_t2,other__7,other,labelled,other__7:3,3,stream,0,0,0.9288,
mspc_t2,other__7,other,labelled,other__7:4,4,stream,0,0,0.9921,
mspc_t2,other__7,other,labelled,other__7:5,5,stream,0,0,1.464,
mspc_t2,other__7,other,labelled,other__7:6,6,stream,0,0,1.3719,
mspc_t2,other__7,other,labelled,other__7:7,7,stream,0,0,1.1253,
mspc_t2,other__7,other,labelled,other__7:8,8,stream,0,0,1.4018,
mspc_t2,other__7,other,labelled,other__7:9,9,stream,0,0,1.2362,
mspc_t2,other__7,other,labelled,other__7:10,10,stream,1,1,1.4368,
mspc_t2,other__7,other,labelled,other__7:11,11,stream,1,1,0.9449,
mspc_t2,other__7,other,labelled,other__7:12,12,stream,1,1,1.3105,
mspc_t2,other__7,other,labelled,other__7:13,13,stream,1,1,1.2937,
mspc_t2,other__7,other,labelled,other__7:14,14,stream,1,1,1.4962,
mspc_t2,other__7,other,labelled,other__7:15,15,stream,1,1,1.1026,
mspc_t2,other__7,other,labelled,other__7:16,16,stream,1,0,1.2632,
mspc_t2,other__7,other,labelled,other__7:17,17,stream,0,0,0.9119,
mspc_t2,other__7,other,labelled,other__7:18,18,stream,0,0,1.3957,
mspc_t2,other__7,other,labelled,other__7:19,19,stream,0,0,,MspcAlignmentError: aligned coverage 0.033 below required 0.95; refusing to interpolate across tags
mspc_t2,other__8,other,labelled,other__8:0,0,baseline,0,0,1.2775,
mspc_t2,other__8,other,labelled,other__8:1,1,baseline,0,0,0.6939,
mspc_t2,other__8,other,labelled,other__8:2,2,baseline,0,0,1.011,
mspc_t2,other__8,other,labelled,other__8:3,3,stream,0,0,1.0857,
mspc_t2,other__8,other,labelled,other__8:4,4,stream,0,0,0.7149,
mspc_t2,other__8,other,labelled,other__8:5,5,stream,0,0,0.7386,
mspc_t2,other__8,other,labelled,other__8:6,6,stream,0,0,0.6441,
mspc_t2,other__8,other,labelled,other__8:7,7,stream,0,0,1.0071,
mspc_t2,other__8,other,labelled,other__8:8,8,stream,0,0,0.8482,
mspc_t2,other__8,other,labelled,other__8:9,9,stream,0,0,1.0373,
mspc_t2,other__8,other,labelled,other__8:10,10,stream,1,1,1.1458,
mspc_t2,other__8,other,labelled,other__8:11,11,stream,1,1,0.7988,
mspc_t2,other__8,other,labelled,other__8:12,12,stream,1,1,0.7815,
mspc_t2,other__8,other,labelled,other__8:13,13,stream,1,1,0.8339,
mspc_t2,other__8,other,labelled,other__8:14,14,stream,1,1,0.7157,
mspc_t2,other__8,other,labelled,other__8:15,15,stream,1,1,0.7363,
mspc_t2,other__8,other,labelled,other__8:16,16,stream,1,1,1.0542,
mspc_t2,other__8,other,labelled,other__8:17,17,stream,1,0,0.9473,
mspc_t2,other__8,other,labelled,other__8:18,18,stream,0,0,0.8647,
mspc_t2,other__8,other,labelled,other__8:19,19,stream,0,0,0.7943,
mspc_t2,other__8,other,labelled,other__8:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.050 below required 0.95; refusing to interpolate across tags
mspc_t2,other__9,other,labelled,other__9:0,0,baseline,0,0,0.8562,
mspc_t2,other__9,other,labelled,other__9:1,1,baseline,0,0,1.0634,
mspc_t2,other__9,other,labelled,other__9:2,2,baseline,0,0,1.0654,
mspc_t2,other__9,other,labelled,other__9:3,3,stream,0,0,1.154,
mspc_t2,other__9,other,labelled,other__9:4,4,stream,0,0,1.2124,
mspc_t2,other__9,other,labelled,other__9:5,5,stream,0,0,1.0691,
mspc_t2,other__9,other,labelled,other__9:6,6,stream,0,0,0.8199,
mspc_t2,other__9,other,labelled,other__9:7,7,stream,0,0,0.6131,
mspc_t2,other__9,other,labelled,other__9:8,8,stream,0,0,0.6708,
mspc_t2,other__9,other,labelled,other__9:9,9,stream,1,0,1.3754,
mspc_t2,other__9,other,labelled,other__9:10,10,stream,1,1,1.1023,
mspc_t2,other__9,other,labelled,other__9:11,11,stream,1,1,1.2296,
mspc_t2,other__9,other,labelled,other__9:12,12,stream,1,1,1.1506,
mspc_t2,other__9,other,labelled,other__9:13,13,stream,1,1,0.88,
mspc_t2,other__9,other,labelled,other__9:14,14,stream,1,1,0.9009,
mspc_t2,other__9,other,labelled,other__9:15,15,stream,1,1,1.4956,
mspc_t2,other__9,other,labelled,other__9:16,16,stream,1,1,0.8653,
mspc_t2,other__9,other,labelled,other__9:17,17,stream,0,0,0.8933,
mspc_t2,other__9,other,labelled,other__9:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,other__9,other,labelled,other__9:19,19,stream,0,0,0.7556,
mspc_t2,valve1__0,valve1,labelled,valve1__0:0,0,baseline,0,0,1.3385,
mspc_t2,valve1__0,valve1,labelled,valve1__0:1,1,baseline,0,0,0.9019,
mspc_t2,valve1__0,valve1,labelled,valve1__0:2,2,baseline,0,0,0.7361,
mspc_t2,valve1__0,valve1,labelled,valve1__0:3,3,stream,0,0,0.8531,
mspc_t2,valve1__0,valve1,labelled,valve1__0:4,4,stream,0,0,1.3229,
mspc_t2,valve1__0,valve1,labelled,valve1__0:5,5,stream,0,0,0.7886,
mspc_t2,valve1__0,valve1,labelled,valve1__0:6,6,stream,0,0,0.8559,
mspc_t2,valve1__0,valve1,labelled,valve1__0:7,7,stream,0,0,0.8431,
mspc_t2,valve1__0,valve1,labelled,valve1__0:8,8,stream,0,0,0.7687,
mspc_t2,valve1__0,valve1,labelled,valve1__0:9,9,stream,0,0,1.5974,
mspc_t2,valve1__0,valve1,labelled,valve1__0:10,10,stream,1,1,1.1551,
mspc_t2,valve1__0,valve1,labelled,valve1__0:11,11,stream,1,1,0.7472,
mspc_t2,valve1__0,valve1,labelled,valve1__0:12,12,stream,1,1,0.8445,
mspc_t2,valve1__0,valve1,labelled,valve1__0:13,13,stream,1,1,0.8588,
mspc_t2,valve1__0,valve1,labelled,valve1__0:14,14,stream,1,1,1.5762,
mspc_t2,valve1__0,valve1,labelled,valve1__0:15,15,stream,1,1,1.2586,
mspc_t2,valve1__0,valve1,labelled,valve1__0:16,16,stream,1,1,1.1817,
mspc_t2,valve1__0,valve1,labelled,valve1__0:17,17,stream,0,0,0.9737,
mspc_t2,valve1__0,valve1,labelled,valve1__0:18,18,stream,0,0,1.3821,
mspc_t2,valve1__0,valve1,labelled,valve1__0:19,19,stream,0,0,1.3904,
mspc_t2,valve1__1,valve1,labelled,valve1__1:0,0,baseline,0,0,0.9656,
mspc_t2,valve1__1,valve1,labelled,valve1__1:1,1,baseline,0,0,0.9011,
mspc_t2,valve1__1,valve1,labelled,valve1__1:2,2,baseline,0,0,1.1158,
mspc_t2,valve1__1,valve1,labelled,valve1__1:3,3,stream,0,0,1.2338,
mspc_t2,valve1__1,valve1,labelled,valve1__1:4,4,stream,0,0,1.4896,
mspc_t2,valve1__1,valve1,labelled,valve1__1:5,5,stream,0,0,1.0343,
mspc_t2,valve1__1,valve1,labelled,valve1__1:6,6,stream,0,0,0.9568,
mspc_t2,valve1__1,valve1,labelled,valve1__1:7,7,stream,0,0,1.1008,
mspc_t2,valve1__1,valve1,labelled,valve1__1:8,8,stream,0,0,1.1795,
mspc_t2,valve1__1,valve1,labelled,valve1__1:9,9,stream,0,0,0.9202,
mspc_t2,valve1__1,valve1,labelled,valve1__1:10,10,stream,1,1,0.874,
mspc_t2,valve1__1,valve1,labelled,valve1__1:11,11,stream,1,1,1.204,
mspc_t2,valve1__1,valve1,labelled,valve1__1:12,12,stream,1,1,0.9609,
mspc_t2,valve1__1,valve1,labelled,valve1__1:13,13,stream,1,1,1.0586,
mspc_t2,valve1__1,valve1,labelled,valve1__1:14,14,stream,1,1,1.1212,
mspc_t2,valve1__1,valve1,labelled,valve1__1:15,15,stream,1,1,0.9827,
mspc_t2,valve1__1,valve1,labelled,valve1__1:16,16,stream,1,1,0.9855,
mspc_t2,valve1__1,valve1,labelled,valve1__1:17,17,stream,1,0,0.7709,
mspc_t2,valve1__1,valve1,labelled,valve1__1:18,18,stream,0,0,1.284,
mspc_t2,valve1__1,valve1,labelled,valve1__1:19,19,stream,0,0,0.9465,
mspc_t2,valve1__1,valve1,labelled,valve1__1:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.017 below required 0.95; refusing to interpolate across tags
mspc_t2,valve1__10,valve1,labelled,valve1__10:0,0,baseline,0,0,0.8587,
mspc_t2,valve1__10,valve1,labelled,valve1__10:1,1,baseline,0,0,0.8647,
mspc_t2,valve1__10,valve1,labelled,valve1__10:2,2,baseline,0,0,1.2545,
mspc_t2,valve1__10,valve1,labelled,valve1__10:3,3,stream,0,0,1.4248,
mspc_t2,valve1__10,valve1,labelled,valve1__10:4,4,stream,0,0,1.2449,
mspc_t2,valve1__10,valve1,labelled,valve1__10:5,5,stream,0,0,0.9684,
mspc_t2,valve1__10,valve1,labelled,valve1__10:6,6,stream,0,0,1.2907,
mspc_t2,valve1__10,valve1,labelled,valve1__10:7,7,stream,0,0,1.3763,
mspc_t2,valve1__10,valve1,labelled,valve1__10:8,8,stream,0,0,1.0558,
mspc_t2,valve1__10,valve1,labelled,valve1__10:9,9,stream,0,0,1.4947,
mspc_t2,valve1__10,valve1,labelled,valve1__10:10,10,stream,1,1,1.3802,
mspc_t2,valve1__10,valve1,labelled,valve1__10:11,11,stream,1,1,0.9275,
mspc_t2,valve1__10,valve1,labelled,valve1__10:12,12,stream,1,1,1.2388,
mspc_t2,valve1__10,valve1,labelled,valve1__10:13,13,stream,1,1,1.3371,
mspc_t2,valve1__10,valve1,labelled,valve1__10:14,14,stream,1,1,0.9201,
mspc_t2,valve1__10,valve1,labelled,valve1__10:15,15,stream,1,1,1.4138,
mspc_t2,valve1__10,valve1,labelled,valve1__10:16,16,stream,1,1,0.8481,
mspc_t2,valve1__10,valve1,labelled,valve1__10:17,17,stream,0,0,1.3631,
mspc_t2,valve1__10,valve1,labelled,valve1__10:18,18,stream,0,0,1.2558,
mspc_t2,valve1__10,valve1,labelled,valve1__10:19,19,stream,0,0,0.9968,
mspc_t2,valve1__11,valve1,labelled,valve1__11:0,0,baseline,0,0,1.0025,
mspc_t2,valve1__11,valve1,labelled,valve1__11:1,1,baseline,0,0,0.8847,
mspc_t2,valve1__11,valve1,labelled,valve1__11:2,2,baseline,0,0,1.0953,
mspc_t2,valve1__11,valve1,labelled,valve1__11:3,3,stream,0,0,0.824,
mspc_t2,valve1__11,valve1,labelled,valve1__11:4,4,stream,0,0,0.5753,
mspc_t2,valve1__11,valve1,labelled,valve1__11:5,5,stream,0,0,1.3696,
mspc_t2,valve1__11,valve1,labelled,valve1__11:6,6,stream,0,0,0.9581,
mspc_t2,valve1__11,valve1,labelled,valve1__11:7,7,stream,0,0,0.7596,
mspc_t2,valve1__11,valve1,labelled,valve1__11:8,8,stream,0,0,1.3788,
mspc_t2,valve1__11,valve1,labelled,valve1__11:9,9,stream,0,0,0.4836,
mspc_t2,valve1__11,valve1,labelled,valve1__11:10,10,stream,1,1,1.1668,
mspc_t2,valve1__11,valve1,labelled,valve1__11:11,11,stream,1,1,1.14,
mspc_t2,valve1__11,valve1,labelled,valve1__11:12,12,stream,1,1,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,valve1__11,valve1,labelled,valve1__11:13,13,stream,1,1,0.7461,
mspc_t2,valve1__11,valve1,labelled,valve1__11:14,14,stream,1,1,0.7107,
mspc_t2,valve1__11,valve1,labelled,valve1__11:15,15,stream,1,1,1.0823,
mspc_t2,valve1__11,valve1,labelled,valve1__11:16,16,stream,1,1,0.8395,
mspc_t2,valve1__11,valve1,labelled,valve1__11:17,17,stream,1,0,1.0247,
mspc_t2,valve1__11,valve1,labelled,valve1__11:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,valve1__11,valve1,labelled,valve1__11:19,19,stream,0,0,1.1878,
mspc_t2,valve1__11,valve1,labelled,valve1__11:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.017 below required 0.95; refusing to interpolate across tags
mspc_t2,valve1__12,valve1,labelled,valve1__12:0,0,baseline,0,0,1.411,
mspc_t2,valve1__12,valve1,labelled,valve1__12:1,1,baseline,0,0,0.881,
mspc_t2,valve1__12,valve1,labelled,valve1__12:2,2,baseline,0,0,0.6904,
mspc_t2,valve1__12,valve1,labelled,valve1__12:3,3,stream,0,0,0.5909,
mspc_t2,valve1__12,valve1,labelled,valve1__12:4,4,stream,0,0,1.3863,
mspc_t2,valve1__12,valve1,labelled,valve1__12:5,5,stream,0,0,0.955,
mspc_t2,valve1__12,valve1,labelled,valve1__12:6,6,stream,0,0,0.9277,
mspc_t2,valve1__12,valve1,labelled,valve1__12:7,7,stream,0,0,0.9076,
mspc_t2,valve1__12,valve1,labelled,valve1__12:8,8,stream,0,0,0.8524,
mspc_t2,valve1__12,valve1,labelled,valve1__12:9,9,stream,0,0,0.8739,
mspc_t2,valve1__12,valve1,labelled,valve1__12:10,10,stream,1,1,1.1572,
mspc_t2,valve1__12,valve1,labelled,valve1__12:11,11,stream,1,1,0.9534,
mspc_t2,valve1__12,valve1,labelled,valve1__12:12,12,stream,1,1,0.8358,
mspc_t2,valve1__12,valve1,labelled,valve1__12:13,13,stream,1,1,0.9827,
mspc_t2,valve1__12,valve1,labelled,valve1__12:14,14,stream,1,1,0.9743,
mspc_t2,valve1__12,valve1,labelled,valve1__12:15,15,stream,1,1,0.7928,
mspc_t2,valve1__12,valve1,labelled,valve1__12:16,16,stream,1,1,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_t2,valve1__12,valve1,labelled,valve1__12:17,17,stream,1,0,0.7054,
mspc_t2,valve1__12,valve1,labelled,valve1__12:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
