tool,design,split,fold,window_key,score
mad,"pooled-cross-well, own-history windows",well,2,5341,6.15801
mad,"pooled-cross-well, own-history windows",well,2,5342,6.15801
mad,"pooled-cross-well, own-history windows",well,2,5343,6.1619
mad,"pooled-cross-well, own-history windows",well,2,5344,6.1675
mad,"pooled-cross-well, own-history windows",well,2,5345,6.16727
mad,"pooled-cross-well, own-history windows",well,2,5346,6.1675
mad,"pooled-cross-well, own-history windows",well,2,5347,6.1675
mad,"pooled-cross-well, own-history windows",well,2,5348,6.1675
mad,"pooled-cross-well, own-history windows",well,2,5349,6.16837
mad,"pooled-cross-well, own-history windows",well,2,5350,6.1675
mad,"pooled-cross-well, own-history windows",well,2,5351,6.177
mad,"pooled-cross-well, own-history windows",well,2,5352,6.17959
mad,"pooled-cross-well, own-history windows",well,2,5353,6.177
mad,"pooled-cross-well, own-history windows",well,2,5354,6.18045
mad,"pooled-cross-well, own-history windows",well,2,5355,6.18649
mad,"pooled-cross-well, own-history windows",well,2,5356,6.18649
mad,"pooled-cross-well, own-history windows",well,2,5357,6.18649
mad,"pooled-cross-well, own-history windows",well,2,5358,6.19253
mad,"pooled-cross-well, own-history windows",well,2,5359,6.19512
mad,"pooled-cross-well, own-history windows",well,2,5360,6.19598
mad,"pooled-cross-well, own-history windows",well,2,5364,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5365,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5366,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5367,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5368,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5369,6.24345
mad,"pooled-cross-well, own-history windows",well,2,5370,6.24777
mad,"pooled-cross-well, own-history windows",well,2,5371,6.25295
mad,"pooled-cross-well, own-history windows",well,2,5372,6.25295
mad,"pooled-cross-well, own-history windows",well,2,5373,6.25295
mad,"pooled-cross-well, own-history windows",well,2,5374,6.26244
mad,"pooled-cross-well, own-history windows",well,2,5375,6.26244
mad,"pooled-cross-well, own-history windows",well,2,5376,6.26244
mad,"pooled-cross-well, own-history windows",well,2,5377,6.26244
mad,"pooled-cross-well, own-history windows",well,2,5378,6.26244
mad,"pooled-cross-well, own-history windows",well,2,5379,6.2669
mad,"pooled-cross-well, own-history windows",well,2,5380,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5381,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5382,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5383,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5384,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5385,6.27452
mad,"pooled-cross-well, own-history windows",well,2,5386,6.27538
mad,"pooled-cross-well, own-history windows",well,2,5387,6.27366
mad,"pooled-cross-well, own-history windows",well,2,5388,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5389,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5390,6.27193
mad,"pooled-cross-well, own-history windows",well,2,5391,6.27366
mad,"pooled-cross-well, own-history windows",well,2,5392,6.27733
mad,"pooled-cross-well, own-history windows",well,2,5393,6.28143
mad,"pooled-cross-well, own-history windows",well,2,5394,6.28143
mad,"pooled-cross-well, own-history windows",well,2,5395,6.28143
mad,"pooled-cross-well, own-history windows",well,2,5396,6.28315
mad,"pooled-cross-well, own-history windows",well,2,5397,6.29092
mad,"pooled-cross-well, own-history windows",well,2,5398,6.29092
mad,"pooled-cross-well, own-history windows",well,2,5399,6.29696
mad,"pooled-cross-well, own-history windows",well,2,5400,6.30041
mad,"pooled-cross-well, own-history windows",well,2,5401,6.30921
mad,"pooled-cross-well, own-history windows",well,2,5402,6.31336
mad,"pooled-cross-well, own-history windows",well,2,5403,6.30991
mad,"pooled-cross-well, own-history windows",well,2,5404,6.30991
mad,"pooled-cross-well, own-history windows",well,2,5405,6.31638
mad,"pooled-cross-well, own-history windows",well,2,5406,6.3194
mad,"pooled-cross-well, own-history windows",well,2,5407,6.32372
mad,"pooled-cross-well, own-history windows",well,2,5408,6.32803
mad,"pooled-cross-well, own-history windows",well,3,5412,3.43266
mad,"pooled-cross-well, own-history windows",well,3,5413,3.42703
mad,"pooled-cross-well, own-history windows",well,3,5414,3.42652
mad,"pooled-cross-well, own-history windows",well,3,5415,3.43294
mad,"pooled-cross-well, own-history windows",well,3,5416,3.43739
mad,"pooled-cross-well, own-history windows",well,3,5417,3.44092
mad,"pooled-cross-well, own-history windows",well,3,5418,3.44494
mad,"pooled-cross-well, own-history windows",well,3,5419,3.44044
mad,"pooled-cross-well, own-history windows",well,3,5420,3.43865
mad,"pooled-cross-well, own-history windows",well,3,5421,3.43379
mad,"pooled-cross-well, own-history windows",well,3,5422,3.43706
mad,"pooled-cross-well, own-history windows",well,3,5423,3.43929
mad,"pooled-cross-well, own-history windows",well,3,5424,3.43666
mad,"pooled-cross-well, own-history windows",well,3,5425,3.42529
mad,"pooled-cross-well, own-history windows",well,3,5426,3.42834
mad,"pooled-cross-well, own-history windows",well,3,5427,3.42498
mad,"pooled-cross-well, own-history windows",well,3,5428,3.42676
mad,"pooled-cross-well, own-history windows",well,3,5429,3.41959
mad,"pooled-cross-well, own-history windows",well,3,5430,3.42359
mad,"pooled-cross-well, own-history windows",well,3,5431,3.43196
mad,"pooled-cross-well, own-history windows",well,3,5432,3.43526
mad,"pooled-cross-well, own-history windows",well,3,5433,5.02862
mad,"pooled-cross-well, own-history windows",well,3,5434,5.4665
mad,"pooled-cross-well, own-history windows",well,3,5435,5.59771
mad,"pooled-cross-well, own-history windows",well,3,5436,5.66731
mad,"pooled-cross-well, own-history windows",well,3,5437,5.69202
mad,"pooled-cross-well, own-history windows",well,3,5438,5.70344
mad,"pooled-cross-well, own-history windows",well,3,5439,5.7082
mad,"pooled-cross-well, own-history windows",well,3,5440,5.71122
mad,"pooled-cross-well, own-history windows",well,3,5441,5.71311
mad,"pooled-cross-well, own-history windows",well,3,5442,5.71377
mad,"pooled-cross-well, own-history windows",well,3,5443,5.71489
mad,"pooled-cross-well, own-history windows",well,3,5444,5.71552
mad,"pooled-cross-well, own-history windows",well,3,5445,5.71567
mad,"pooled-cross-well, own-history windows",well,3,5446,5.71619
mad,"pooled-cross-well, own-history windows",well,3,5447,5.71606
mad,"pooled-cross-well, own-history windows",well,3,5448,5.71562
mad,"pooled-cross-well, own-history windows",well,3,5449,5.71534
mad,"pooled-cross-well, own-history windows",well,3,5450,5.71489
mad,"pooled-cross-well, own-history windows",well,3,5451,5.71607
mad,"pooled-cross-well, own-history windows",well,3,5452,5.71589
mad,"pooled-cross-well, own-history windows",well,3,5453,5.71591
mad,"pooled-cross-well, own-history windows",well,3,5454,5.71639
mad,"pooled-cross-well, own-history windows",well,3,5455,5.7152
mad,"pooled-cross-well, own-history windows",well,3,5456,5.71526
mad,"pooled-cross-well, own-history windows",well,3,5457,5.71482
mad,"pooled-cross-well, own-history windows",well,3,5458,5.71413
mad,"pooled-cross-well, own-history windows",well,3,5459,5.71429
mad,"pooled-cross-well, own-history windows",well,3,5460,5.71451
mad,"pooled-cross-well, own-history windows",well,3,5461,5.71341
mad,"pooled-cross-well, own-history windows",well,3,5462,5.7142
mad,"pooled-cross-well, own-history windows",well,3,5463,5.71353
mad,"pooled-cross-well, own-history windows",well,3,5464,5.71379
mad,"pooled-cross-well, own-history windows",well,3,5465,5.71339
mad,"pooled-cross-well, own-history windows",well,3,5466,5.71353
mad,"pooled-cross-well, own-history windows",well,3,5467,5.71417
mad,"pooled-cross-well, own-history windows",well,3,5468,5.71542
mad,"pooled-cross-well, own-history windows",well,3,5469,5.71545
mad,"pooled-cross-well, own-history windows",well,3,5470,5.71511
mad,"pooled-cross-well, own-history windows",well,3,5471,5.71513
mad,"pooled-cross-well, own-history windows",well,3,5472,5.71547
mad,"pooled-cross-well, own-history windows",well,3,5473,5.71496
mad,"pooled-cross-well, own-history windows",well,3,5474,5.71488
mad,"pooled-cross-well, own-history windows",well,3,5475,5.71506
mad,"pooled-cross-well, own-history windows",well,3,5476,5.71571
mad,"pooled-cross-well, own-history windows",well,3,5477,5.71473
mad,"pooled-cross-well, own-history windows",well,3,5478,5.71569
mad,"pooled-cross-well, own-history windows",well,3,5479,5.71454
mad,"pooled-cross-well, own-history windows",well,3,5480,5.71468
mad,"pooled-cross-well, own-history windows",well,3,5481,5.71446
mad,"pooled-cross-well, own-history windows",well,3,5482,5.71484
mad,"pooled-cross-well, own-history windows",well,3,5483,5.71468
mad,"pooled-cross-well, own-history windows",well,3,5484,5.71356
mad,"pooled-cross-well, own-history windows",well,3,5485,5.71404
mad,"pooled-cross-well, own-history windows",well,3,5486,5.71355
mad,"pooled-cross-well, own-history windows",well,3,5487,5.71337
mad,"pooled-cross-well, own-history windows",well,3,5488,5.7132
mad,"pooled-cross-well, own-history windows",well,3,5489,5.7123
mad,"pooled-cross-well, own-history windows",well,3,5490,5.71303
mad,"pooled-cross-well, own-history windows",well,3,5491,5.7134
mad,"pooled-cross-well, own-history windows",well,3,5492,5.71308
mad,"pooled-cross-well, own-history windows",well,3,5493,5.71371
mad,"pooled-cross-well, own-history windows",well,3,5494,5.71516
mad,"pooled-cross-well, own-history windows",well,3,5495,5.71586
mad,"pooled-cross-well, own-history windows",well,3,5496,5.71698
mad,"pooled-cross-well, own-history windows",well,3,5497,5.71699
mad,"pooled-cross-well, own-history windows",well,3,5498,5.71724
mad,"pooled-cross-well, own-history windows",well,3,5499,5.71705
mad,"pooled-cross-well, own-history windows",well,3,5500,5.71725
mad,"pooled-cross-well, own-history windows",well,3,5501,5.71684
mad,"pooled-cross-well, own-history windows",well,3,5502,5.71691
mad,"pooled-cross-well, own-history windows",well,3,5503,5.71625
mad,"pooled-cross-well, own-history windows",well,3,5504,5.71685
mad,"pooled-cross-well, own-history windows",well,3,5505,5.71608
mad,"pooled-cross-well, own-history windows",well,3,5506,5.71626
mad,"pooled-cross-well, own-history windows",well,3,5507,5.71647
mad,"pooled-cross-well, own-history windows",well,3,5508,5.71714
mad,"pooled-cross-well, own-history windows",well,3,5509,5.71664
mad,"pooled-cross-well, own-history windows",well,3,5510,5.71671
mad,"pooled-cross-well, own-history windows",well,3,5511,5.71607
mad,"pooled-cross-well, own-history windows",well,3,5512,5.71621
mad,"pooled-cross-well, own-history windows",well,3,5513,5.71587
mad,"pooled-cross-well, own-history windows",well,3,5514,5.71452
mad,"pooled-cross-well, own-history windows",well,3,5515,5.7157
mad,"pooled-cross-well, own-history windows",well,3,5516,5.71566
mad,"pooled-cross-well, own-history windows",well,3,5517,5.71495
mad,"pooled-cross-well, own-history windows",well,3,5518,5.71477
mad,"pooled-cross-well, own-history windows",well,3,5519,5.71495
mad,"pooled-cross-well, own-history windows",well,3,5520,5.71491
mad,"pooled-cross-well, own-history windows",well,3,5521,5.71551
mad,"pooled-cross-well, own-history windows",well,3,5522,5.71548
mad,"pooled-cross-well, own-history windows",well,3,5523,5.71547
mad,"pooled-cross-well, own-history windows",well,3,5524,5.71607
mad,"pooled-cross-well, own-history windows",well,3,5525,5.71524
mad,"pooled-cross-well, own-history windows",well,3,5526,5.71574
mad,"pooled-cross-well, own-history windows",well,3,5527,5.71604
mad,"pooled-cross-well, own-history windows",well,3,5528,5.71603
mad,"pooled-cross-well, own-history windows",well,3,5529,5.71684
mad,"pooled-cross-well, own-history windows",well,3,5530,5.71645
mad,"pooled-cross-well, own-history windows",well,3,5531,5.71767
mad,"pooled-cross-well, own-history windows",well,3,5532,5.71766
mad,"pooled-cross-well, own-history windows",well,3,5533,5.71678
mad,"pooled-cross-well, own-history windows",well,3,5534,5.71752
mad,"pooled-cross-well, own-history windows",well,3,5535,5.71709
mad,"pooled-cross-well, own-history windows",well,3,5536,5.71718
mad,"pooled-cross-well, own-history windows",well,3,5537,5.71731
mad,"pooled-cross-well, own-history windows",well,3,5538,5.71731
mad,"pooled-cross-well, own-history windows",well,3,5539,5.71699
mad,"pooled-cross-well, own-history windows",well,3,5540,5.71701
mad,"pooled-cross-well, own-history windows",well,3,5541,5.71657
mad,"pooled-cross-well, own-history windows",well,3,5542,5.7164
mad,"pooled-cross-well, own-history windows",well,3,5543,5.7169
mad,"pooled-cross-well, own-history windows",well,3,5544,5.71642
mad,"pooled-cross-well, own-history windows",well,3,5545,5.71653
mad,"pooled-cross-well, own-history windows",well,3,5546,5.71694
mad,"pooled-cross-well, own-history windows",well,3,5547,5.71702
mad,"pooled-cross-well, own-history windows",well,3,5548,5.71731
mad,"pooled-cross-well, own-history windows",well,3,5549,5.71628
mad,"pooled-cross-well, own-history windows",well,3,5550,5.71615
mad,"pooled-cross-well, own-history windows",well,3,5551,5.7167
mad,"pooled-cross-well, own-history windows",well,3,5552,5.71705
mad,"pooled-cross-well, own-history windows",well,3,5553,5.71663
mad,"pooled-cross-well, own-history windows",well,3,5554,5.71718
mad,"pooled-cross-well, own-history windows",well,3,5555,5.71684
mad,"pooled-cross-well, own-history windows",well,3,5556,5.71542
mad,"pooled-cross-well, own-history windows",well,3,5557,5.71609
mad,"pooled-cross-well, own-history windows",well,3,5558,5.7146
mad,"pooled-cross-well, own-history windows",well,3,5559,5.7133
mad,"pooled-cross-well, own-history windows",well,3,5560,5.71341
mad,"pooled-cross-well, own-history windows",well,3,5561,5.71488
mad,"pooled-cross-well, own-history windows",well,3,5562,5.71582
mad,"pooled-cross-well, own-history windows",well,3,5563,5.71598
mad,"pooled-cross-well, own-history windows",well,3,5564,5.7162
mad,"pooled-cross-well, own-history windows",well,3,5565,5.71573
mad,"pooled-cross-well, own-history windows",well,3,5566,5.71455
mad,"pooled-cross-well, own-history windows",well,3,5567,5.7145
mad,"pooled-cross-well, own-history windows",well,3,5568,5.71437
mad,"pooled-cross-well, own-history windows",well,3,5569,5.71401
mad,"pooled-cross-well, own-history windows",well,3,5570,5.7138
mad,"pooled-cross-well, own-history windows",well,3,5571,5.71343
mad,"pooled-cross-well, own-history windows",well,3,5572,5.7136
mad,"pooled-cross-well, own-history windows",well,3,5573,5.71295
mad,"pooled-cross-well, own-history windows",well,3,5574,5.71312
mad,"pooled-cross-well, own-history windows",well,3,5575,5.71257
mad,"pooled-cross-well, own-history windows",well,3,5576,5.71363
mad,"pooled-cross-well, own-history windows",well,3,5577,5.71324
mad,"pooled-cross-well, own-history windows",well,3,5578,5.71401
mad,"pooled-cross-well, own-history windows",well,3,5579,5.71462
mad,"pooled-cross-well, own-history windows",well,3,5580,5.71439
mad,"pooled-cross-well, own-history windows",well,3,5581,5.71447
mad,"pooled-cross-well, own-history windows",well,3,5582,5.71544
mad,"pooled-cross-well, own-history windows",well,3,5583,5.71547
mad,"pooled-cross-well, own-history windows",well,3,5584,5.71552
mad,"pooled-cross-well, own-history windows",well,3,5585,5.71541
mad,"pooled-cross-well, own-history windows",well,3,5586,5.71512
mad,"pooled-cross-well, own-history windows",well,3,5587,5.71549
mad,"pooled-cross-well, own-history windows",well,3,5588,5.71498
mad,"pooled-cross-well, own-history windows",well,3,5589,5.71396
