instance,well,window_key,window_index,onset_offset,role,variable,n_context_minutes,n_context_filled,n_target_minutes,n_target_skipped,surprise,refusal
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,P-JUS-CKGL,240,0,60,0,0.1097,
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,P-MON-CKP,240,0,60,0,0.2465,
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,P-TPT,240,0,60,0,0.1223,
WELL-00032_20110830235321,WELL-00032,252,6,-5,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,P-JUS-CKGL,240,0,60,0,0.1097,
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,P-MON-CKP,240,0,60,0,0.0715,
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,P-TPT,240,0,60,0,0.1578,
WELL-00032_20110830235321,WELL-00032,253,7,-4,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2993,
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,P-MON-CKP,240,0,60,0,0.1093,
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,P-TPT,240,0,60,0,0.0789,
WELL-00032_20110830235321,WELL-00032,254,8,-3,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,P-JUS-CKGL,240,0,60,0,0.0586,
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,P-MON-CKP,240,0,60,0,0.1093,
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,P-TPT,240,0,60,0,0.1091,
WELL-00032_20110830235321,WELL-00032,255,9,-2,pre,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,P-JUS-CKGL,240,0,60,0,1982.1065,
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,P-MON-CKP,240,0,60,0,1193.6697,
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,P-TPT,240,0,60,0,1334.7813,
WELL-00032_20110830235321,WELL-00032,256,11,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,P-JUS-CKGL,240,0,60,0,0.3267,
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,P-MON-CKP,240,0,60,0,0.0349,
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,P-TPT,240,0,60,0,0.3038,
WELL-00032_20110830235321,WELL-00032,257,12,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,P-JUS-CKGL,49,,60,,,"context: 49 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,P-MON-CKP,49,,60,,,"context: 49 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,P-PDG,49,,60,,,"context: 49 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,P-TPT,49,,60,,,"context: 49 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,258,0,-5,baseline,T-TPT,49,,60,,,"context: 49 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,P-JUS-CKGL,109,131,60,0,0.1904,
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,P-MON-CKP,109,131,60,0,0.4826,
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,P-PDG,109,131,60,0,0.1874,
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,P-TPT,109,131,60,0,2.2116,
WELL-00037_20181011071238,WELL-00037,259,1,-4,baseline,T-TPT,109,131,60,0,0.1765,
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,P-JUS-CKGL,169,71,60,0,0.1564,
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,P-MON-CKP,169,71,60,0,0.4745,
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,P-PDG,169,71,60,0,0.2876,
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,P-TPT,169,71,60,0,0.7815,
WELL-00037_20181011071238,WELL-00037,260,2,-3,baseline,T-TPT,169,71,60,0,0.5518,
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,P-JUS-CKGL,229,11,60,0,0.1869,
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,P-MON-CKP,229,11,60,0,0.2696,
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,P-PDG,229,11,60,0,0.5507,
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,P-TPT,229,11,60,0,0.0418,
WELL-00037_20181011071238,WELL-00037,261,3,-2,pre,T-TPT,229,11,60,0,0.2744,
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,P-JUS-CKGL,240,0,60,0,0.2778,
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,P-MON-CKP,240,0,60,0,0.2657,
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,P-PDG,240,0,60,0,0.3705,
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,P-TPT,240,0,60,0,0.2703,
WELL-00037_20181011071238,WELL-00037,262,5,0,post0,T-TPT,240,0,60,0,0.7066,
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,P-JUS-CKGL,240,0,60,0,0.5959,
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,P-MON-CKP,240,0,60,0,0.6424,
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,P-PDG,240,0,60,0,0.2841,
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,P-TPT,240,0,60,0,0.0541,
WELL-00037_20181011071238,WELL-00037,263,6,1,post1,T-TPT,240,0,60,0,0.2729,
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,P-ANULAR,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,P-JUS-CKGL,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,P-MON-CKP,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,P-PDG,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,P-TPT,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,264,0,-5,baseline,T-TPT,57,,60,,,"context: 57 of 240 minutes with data, fewer than 60"
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,P-ANULAR,117,123,60,0,0.3725,
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,P-JUS-CKGL,117,123,60,0,0.1944,
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,P-MON-CKP,117,123,60,0,0.2659,
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,P-PDG,117,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,P-TPT,117,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,265,1,-4,baseline,T-TPT,117,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,P-ANULAR,177,63,60,0,0.1439,
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,P-JUS-CKGL,177,63,60,0,0.1667,
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,P-MON-CKP,177,63,60,0,0.4244,
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,P-PDG,177,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,P-TPT,177,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,266,2,-3,baseline,T-TPT,177,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,P-ANULAR,237,3,60,0,0.4674,
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,P-JUS-CKGL,237,3,60,0,0.1753,
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,P-MON-CKP,237,3,60,0,0.3504,
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,P-PDG,237,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,P-TPT,237,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,267,3,-2,pre,T-TPT,237,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,P-ANULAR,240,0,60,0,0.3161,
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,P-JUS-CKGL,240,0,60,0,0.342,
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,P-MON-CKP,240,0,60,0,0.3854,
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,268,5,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,P-ANULAR,240,0,60,0,0.5512,
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,P-JUS-CKGL,240,0,60,0,0.33,
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,P-MON-CKP,240,0,60,0,0.4114,
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00040_20181013160242,WELL-00040,269,6,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,P-ANULAR,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,P-JUS-CKGL,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,P-MON-CKP,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,P-PDG,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,P-TPT,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,270,0,-5,baseline,T-TPT,59,,60,,,"context: 59 of 240 minutes with data, fewer than 60"
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,P-ANULAR,119,121,60,0,0.1191,
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,P-JUS-CKGL,119,121,60,0,0.2125,
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,P-MON-CKP,119,121,60,0,0.1995,
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,P-PDG,119,121,60,0,0.3036,
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,P-TPT,119,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,271,1,-4,baseline,T-TPT,119,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,P-ANULAR,179,61,60,0,0.2181,
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,P-JUS-CKGL,179,61,60,0,0.1692,
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,P-MON-CKP,179,61,60,0,0.2797,
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,P-PDG,179,61,60,0,0.0991,
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,P-TPT,179,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,272,2,-3,baseline,T-TPT,179,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,P-ANULAR,239,1,60,0,0.0899,
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,P-JUS-CKGL,239,1,60,0,0.1106,
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,P-MON-CKP,239,1,60,0,0.2706,
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,P-PDG,239,1,60,0,0.2654,
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,P-TPT,239,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,273,3,-2,pre,T-TPT,239,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,P-ANULAR,240,0,60,0,0.4582,
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,P-JUS-CKGL,240,0,60,0,0.3281,
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,P-MON-CKP,240,0,60,0,0.2759,
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,P-PDG,240,0,60,0,0.4045,
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,274,5,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,P-ANULAR,240,0,60,0,1.2486,
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,P-JUS-CKGL,240,0,60,0,0.4261,
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,P-MON-CKP,240,0,60,0,0.385,
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,P-PDG,240,0,60,0,0.5231,
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00041_20181013160201,WELL-00041,275,6,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,P-ANULAR,62,178,60,0,0.8093,
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,P-JUS-CKGL,62,178,60,0,0.4918,
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,P-MON-CKP,62,178,60,0,0.3776,
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,P-PDG,62,178,60,0,0.2325,
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,P-TPT,62,178,60,0,0.2319,
WELL-00042_20141217142745,WELL-00042,276,1,-5,baseline,T-TPT,62,178,60,0,0.5652,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,P-ANULAR,122,118,60,0,1.8698,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,P-JUS-CKGL,122,118,60,0,0.1648,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,P-MON-CKP,122,118,60,0,0.5053,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,P-PDG,122,118,60,0,0.1382,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,P-TPT,122,118,60,0,0.1672,
WELL-00042_20141217142745,WELL-00042,277,2,-4,baseline,T-TPT,122,118,60,0,0.7165,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,P-ANULAR,182,58,60,0,0.6946,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,P-JUS-CKGL,182,58,60,0,0.1045,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,P-MON-CKP,182,58,60,0,0.3034,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,P-PDG,182,58,60,0,0.7393,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,P-TPT,182,58,60,0,0.4058,
WELL-00042_20141217142745,WELL-00042,278,3,-3,baseline,T-TPT,182,58,60,0,1.4043,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,P-ANULAR,240,0,60,0,0.9173,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,P-JUS-CKGL,240,0,60,0,0.0527,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,P-MON-CKP,240,0,60,0,0.4594,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,P-PDG,240,0,60,0,0.1672,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,P-TPT,240,0,60,0,0.3503,
WELL-00042_20141217142745,WELL-00042,279,4,-2,pre,T-TPT,240,0,60,0,0.5479,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,P-ANULAR,240,0,60,0,0.2025,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,P-JUS-CKGL,240,0,60,0,2.965,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,P-MON-CKP,240,0,60,0,0.2706,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,P-PDG,240,0,60,0,0.3675,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,P-TPT,240,0,60,0,0.4195,
WELL-00042_20141217142745,WELL-00042,280,6,0,post0,T-TPT,240,0,60,0,0.388,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,P-ANULAR,240,0,60,0,0.3055,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,P-JUS-CKGL,240,0,60,0,0.1377,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,P-MON-CKP,240,0,60,0,0.5157,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,P-PDG,240,0,60,0,0.6161,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,P-TPT,240,0,60,0,0.9942,
WELL-00042_20141217142745,WELL-00042,281,7,1,post1,T-TPT,240,0,60,0,0.7273,
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,P-ANULAR,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,P-JUS-CKGL,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,P-MON-CKP,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,P-PDG,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,P-TPT,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,282,0,-5,baseline,T-TPT,1,,60,,,"context: 1 of 240 minutes with data, fewer than 60"
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,P-ANULAR,61,179,60,0,0.2302,
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,P-JUS-CKGL,61,179,60,0,0.193,
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,P-MON-CKP,61,179,60,0,0.1752,
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,P-PDG,61,179,60,0,12.0468,
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,P-TPT,61,179,60,0,0.4302,
WELL-00042_20141221190219,WELL-00042,283,1,-4,baseline,T-TPT,61,179,60,0,0.299,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,P-ANULAR,121,119,60,0,0.0683,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,P-JUS-CKGL,121,119,60,0,0.0988,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,P-MON-CKP,121,119,60,0,1.1114,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,P-PDG,121,119,60,0,0.5167,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,P-TPT,121,119,60,0,4.1303,
WELL-00042_20141221190219,WELL-00042,284,2,-3,baseline,T-TPT,121,119,60,0,0.7756,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,P-ANULAR,181,59,60,0,0.3438,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,P-JUS-CKGL,181,59,60,0,0.1778,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,P-MON-CKP,181,59,60,0,0.4455,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,P-PDG,181,59,60,0,0.5174,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,P-TPT,181,59,60,0,0.3565,
WELL-00042_20141221190219,WELL-00042,285,3,-2,pre,T-TPT,181,59,60,0,0.3491,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,P-ANULAR,240,0,60,0,0.3343,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,P-JUS-CKGL,240,0,60,0,0.7494,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,P-MON-CKP,240,0,60,0,0.4944,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,P-PDG,240,0,60,0,0.1595,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,P-TPT,240,0,60,0,0.0996,
WELL-00042_20141221190219,WELL-00042,286,5,0,post0,T-TPT,240,0,60,0,0.1451,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,P-ANULAR,240,0,60,0,0.2637,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,P-JUS-CKGL,240,0,60,0,0.0617,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,P-MON-CKP,240,0,60,0,0.394,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,P-PDG,240,0,60,0,0.3232,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,P-TPT,240,0,60,0,0.2725,
WELL-00042_20141221190219,WELL-00042,287,6,1,post1,T-TPT,240,0,60,0,0.1581,
