bed,record,scoring,position,window_index,label,role,score,refusal
3w_own_history,WELL-00023_20180826212652,differenced,58,59,1,stream,4.8888,
3w_own_history,WELL-00023_20180826212652,differenced,59,60,1,stream,2.774,
3w_own_history,WELL-00023_20180826212652,differenced,60,61,1,stream,3.3775,
3w_own_history,WELL-00023_20180826212652,differenced,61,62,1,stream,5.4679,
3w_own_history,WELL-00023_20180826212652,differenced,62,63,1,stream,2.8526,
3w_own_history,WELL-00023_20180826212652,differenced,63,64,1,stream,3.308,
3w_own_history,WELL-00023_20180826212652,differenced,64,65,1,stream,3.9323,
3w_own_history,WELL-00023_20180826212652,differenced,65,66,1,stream,3.3775,
3w_own_history,WELL-00023_20180826212652,differenced,66,67,1,stream,3.408,
3w_own_history,WELL-00023_20180826212652,differenced,67,68,1,stream,3.3775,
3w_own_history,WELL-00023_20180826212652,differenced,68,69,1,stream,3.9227,
3w_own_history,WELL-00023_20180826212652,differenced,69,70,1,stream,4.1179,
3w_own_history,WELL-00023_20180826212652,differenced,70,71,1,stream,5.3452,
3w_own_history,WELL-00023_20180826212652,differenced,71,72,1,stream,4.7772,
3w_own_history,WELL-00023_20180826212652,differenced,72,73,1,stream,5.4061,
3w_own_history,WELL-00023_20180826212652,differenced,73,74,1,stream,4.8431,
3w_own_history,WELL-00023_20180826212652,differenced,74,75,1,stream,4.3309,
3w_own_history,WELL-00023_20180826212652,differenced,75,76,1,stream,4.0546,
3w_own_history,WELL-00023_20180826212652,differenced,76,77,1,stream,4.3512,
3w_own_history,WELL-00023_20180826212652,differenced,77,78,1,stream,4.4527,
3w_own_history,WELL-00023_20180826212652,differenced,78,79,1,stream,4.0571,
3w_own_history,WELL-00023_20180826212652,differenced,79,80,1,stream,4.0317,
3w_own_history,WELL-00023_20180826212652,differenced,80,81,1,stream,7.0644,
3w_own_history,WELL-00023_20180826212652,differenced,81,82,1,stream,4.7138,
3w_own_history,WELL-00023_20180826212652,differenced,82,83,1,stream,2.8856,
3w_own_history,WELL-00023_20180826212652,differenced,83,84,1,stream,3.3826,
3w_own_history,WELL-00023_20180826212652,differenced,84,85,1,stream,4.4679,
3w_own_history,WELL-00023_20180826212652,differenced,85,86,1,stream,4.2371,
3w_own_history,WELL-00023_20180826212652,differenced,86,87,1,stream,5.0054,
3w_own_history,WELL-00023_20180826212652,differenced,87,88,1,stream,4.5668,
3w_own_history,WELL-00023_20180826212652,differenced,88,89,1,stream,4.9218,
3w_own_history,WELL-00023_20180826212652,differenced,89,90,1,stream,5.0206,
3w_own_history,WELL-00023_20180826212652,differenced,90,91,1,stream,4.8203,
3w_own_history,WELL-00023_20180826212652,differenced,91,92,1,stream,4.3157,
3w_own_history,WELL-00023_20180826212652,differenced,92,93,1,stream,4.6048,
3w_own_history,WELL-00023_20180826212652,differenced,93,94,1,stream,4.7874,
3w_own_history,WELL-00023_20180826212652,differenced,94,95,1,stream,4.0622,
3w_own_history,WELL-00023_20180826212652,differenced,95,96,1,stream,4.1687,
3w_own_history,WELL-00023_20180826212652,differenced,96,97,1,stream,3.5804,
3w_own_history,WELL-00023_20180826212652,differenced,97,98,1,stream,3.5429,
3w_own_history,WELL-00023_20180826212652,differenced,98,99,1,stream,3.8897,
3w_own_history,WELL-00023_20180826212652,differenced,99,100,1,stream,2.703,
3w_own_history,WELL-00023_20180826212652,differenced,100,101,1,stream,3.9759,
3w_own_history,WELL-00023_20180826212652,differenced,101,102,1,stream,3.3775,
3w_own_history,WELL-00023_20180826212652,differenced,102,103,1,stream,3.9303,
3w_own_history,WELL-00023_20180826212652,differenced,103,104,1,stream,4.052,
3w_own_history,WELL-00023_20180826212652,differenced,104,105,1,stream,5.0384,
3w_own_history,WELL-00023_20180826212652,differenced,105,106,1,stream,6.9579,
3w_own_history,WELL-00023_20180826212652,differenced,106,107,1,stream,5.5176,
3w_own_history,WELL-00023_20180826212652,differenced,107,108,1,stream,4.4502,
3w_own_history,WELL-00023_20180826212652,differenced,108,109,1,stream,3.2839,
3w_own_history,WELL-00023_20180826212652,differenced,109,110,1,stream,5.4111,
3w_own_history,WELL-00023_20180826212652,differenced,110,111,1,stream,26.2189,
3w_own_history,WELL-00023_20180826212652,differenced,111,112,1,stream,6.3012,
3w_own_history,WELL-00023_20180826212652,differenced,112,113,1,stream,7.711,
3w_own_history,WELL-00023_20180826212652,differenced,113,114,1,stream,5.3224,
3w_own_history,WELL-00023_20180826212652,differenced,114,115,1,stream,4.7316,
3w_own_history,WELL-00023_20180826212652,differenced,115,116,1,stream,4.6657,
3w_own_history,WELL-00023_20180826212652,differenced,116,117,1,stream,4.7316,
3w_own_history,WELL-00023_20180826212652,differenced,117,118,1,stream,6.3291,
3w_own_history,WELL-00023_20180826212652,differenced,118,119,1,stream,4.4682,
3w_own_history,WELL-00023_20180826212652,differenced,119,120,1,stream,12.3893,
3w_own_history,WELL-00023_20180826212652,differenced,120,121,1,stream,25.8817,
3w_own_history,WELL-00023_20180826212652,differenced,121,122,1,stream,5.6799,
3w_own_history,WELL-00023_20180826212652,differenced,122,123,1,stream,5.0054,
3w_own_history,WELL-00023_20180826212652,differenced,123,124,1,stream,3.6653,
3w_own_history,WELL-00023_20180826212652,differenced,124,125,1,stream,5.8726,
3w_own_history,WELL-00023_20180826212652,differenced,125,126,1,stream,2.9667,
3w_own_history,WELL-00023_20180826212652,differenced,126,127,1,stream,11.9532,
3w_own_history,WELL-00023_20180826212652,differenced,127,128,1,stream,9.8004,
3w_own_history,WELL-00023_20180826212652,differenced,128,129,1,stream,7.5284,
3w_own_history,WELL-00023_20180826212652,differenced,129,130,1,stream,7.0644,
3w_own_history,WELL-00023_20180826212652,differenced,130,131,1,stream,16.8775,
3w_own_history,WELL-00023_20180826212652,differenced,131,132,1,stream,10.7234,
3w_own_history,WELL-00023_20180826212652,differenced,132,133,1,stream,12.7291,
3w_own_history,WELL-00023_20180826212652,differenced,133,134,1,stream,7.7896,
3w_own_history,WELL-00023_20180826212652,differenced,134,135,1,stream,13.1602,
3w_own_history,WELL-00023_20180826212652,differenced,135,136,1,stream,8.3246,
3w_own_history,WELL-00023_20180826212652,differenced,136,137,1,stream,5.4821,
3w_own_history,WELL-00023_20180826212652,differenced,137,138,1,stream,6.3367,
3w_own_history,WELL-00023_20180826212652,differenced,138,139,1,stream,6.5801,
3w_own_history,WELL-00023_20180826212652,differenced,139,140,1,stream,5.5278,
3w_own_history,WELL-00023_20180826212652,differenced,140,141,1,stream,5.4061,
3w_own_history,WELL-00023_20180826212652,differenced,141,142,1,stream,3.0712,
3w_own_history,WELL-00023_20180826212652,differenced,142,143,1,stream,4.4349,
3w_own_history,WELL-00023_20180826212652,differenced,143,144,1,stream,4.5135,
3w_own_history,WELL-00023_20180826212652,differenced,144,145,1,stream,4.1864,
3w_own_history,WELL-00023_20180826212652,differenced,145,146,1,stream,4.2549,
3w_own_history,WELL-00023_20180826212652,differenced,146,147,1,stream,6.2378,
3w_own_history,WELL-00023_20180826212652,differenced,147,148,1,stream,3.3015,
3w_own_history,WELL-00023_20180826212652,differenced,148,149,1,stream,4.4425,
3w_own_history,WELL-00023_20180826212652,differenced,149,150,1,stream,3.9607,
3w_own_history,WELL-00023_20180826212652,differenced,150,151,1,stream,4.052,
3w_own_history,WELL-00023_20180826212652,differenced,151,152,1,stream,5.0283,
3w_own_history,WELL-00023_20180826212652,differenced,152,153,1,stream,5.0714,
3w_own_history,WELL-00023_20180826212652,differenced,153,154,1,stream,5.3883,
3w_own_history,WELL-00023_20180826212652,rolling,0,1,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00023_20180826212652,rolling,1,2,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00023_20180826212652,rolling,2,3,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00023_20180826212652,rolling,3,4,0,threshold,2.3287,
3w_own_history,WELL-00023_20180826212652,rolling,4,5,0,threshold,2.8382,
3w_own_history,WELL-00023_20180826212652,rolling,5,6,0,threshold,2.6154,
3w_own_history,WELL-00023_20180826212652,rolling,6,7,0,stream,2.8669,
3w_own_history,WELL-00023_20180826212652,rolling,7,8,0,stream,1.8995,
3w_own_history,WELL-00023_20180826212652,rolling,8,9,1,stream,1.6534,
3w_own_history,WELL-00023_20180826212652,rolling,9,10,1,stream,2.3494,
3w_own_history,WELL-00023_20180826212652,rolling,10,11,1,stream,3.3859,
3w_own_history,WELL-00023_20180826212652,rolling,11,12,1,stream,4.3024,
3w_own_history,WELL-00023_20180826212652,rolling,12,13,1,stream,2.5437,
3w_own_history,WELL-00023_20180826212652,rolling,13,14,1,stream,2.2384,
3w_own_history,WELL-00023_20180826212652,rolling,14,15,1,stream,2.433,
3w_own_history,WELL-00023_20180826212652,rolling,15,16,1,stream,12.6073,
3w_own_history,WELL-00023_20180826212652,rolling,16,17,1,stream,10.7062,
3w_own_history,WELL-00023_20180826212652,rolling,17,18,1,stream,2.4618,
3w_own_history,WELL-00023_20180826212652,rolling,18,19,1,stream,3.1374,
3w_own_history,WELL-00023_20180826212652,rolling,19,20,1,stream,7.5094,
3w_own_history,WELL-00023_20180826212652,rolling,20,21,1,stream,2.5259,
3w_own_history,WELL-00023_20180826212652,rolling,21,22,1,stream,3.8502,
3w_own_history,WELL-00023_20180826212652,rolling,22,23,1,stream,5.0524,
3w_own_history,WELL-00023_20180826212652,rolling,23,24,1,stream,3.2856,
3w_own_history,WELL-00023_20180826212652,rolling,24,25,1,stream,2.9578,
3w_own_history,WELL-00023_20180826212652,rolling,25,26,1,stream,2.6054,
3w_own_history,WELL-00023_20180826212652,rolling,26,27,1,stream,2.5763,
3w_own_history,WELL-00023_20180826212652,rolling,27,28,1,stream,6.0856,
3w_own_history,WELL-00023_20180826212652,rolling,28,29,1,stream,23.9978,
3w_own_history,WELL-00023_20180826212652,rolling,29,30,1,stream,6.9183,
3w_own_history,WELL-00023_20180826212652,rolling,30,31,1,stream,2.3863,
3w_own_history,WELL-00023_20180826212652,rolling,31,32,1,stream,2.918,
3w_own_history,WELL-00023_20180826212652,rolling,32,33,1,stream,3.1691,
3w_own_history,WELL-00023_20180826212652,rolling,33,34,1,stream,2.3025,
3w_own_history,WELL-00023_20180826212652,rolling,34,35,1,stream,3.371,
3w_own_history,WELL-00023_20180826212652,rolling,35,36,1,stream,2.4487,
3w_own_history,WELL-00023_20180826212652,rolling,36,37,1,stream,2.788,
3w_own_history,WELL-00023_20180826212652,rolling,37,38,1,stream,3.03,
3w_own_history,WELL-00023_20180826212652,rolling,38,39,1,stream,9.7936,
3w_own_history,WELL-00023_20180826212652,rolling,39,40,1,stream,5.3735,
3w_own_history,WELL-00023_20180826212652,rolling,40,41,1,stream,2.8329,
3w_own_history,WELL-00023_20180826212652,rolling,41,42,1,stream,2.9441,
3w_own_history,WELL-00023_20180826212652,rolling,42,43,1,stream,2.56,
3w_own_history,WELL-00023_20180826212652,rolling,43,44,1,stream,2.6756,
3w_own_history,WELL-00023_20180826212652,rolling,44,45,1,stream,3.0708,
3w_own_history,WELL-00023_20180826212652,rolling,45,46,1,stream,2.2184,
3w_own_history,WELL-00023_20180826212652,rolling,46,47,1,stream,2.6954,
3w_own_history,WELL-00023_20180826212652,rolling,47,48,1,stream,2.9854,
3w_own_history,WELL-00023_20180826212652,rolling,48,49,1,stream,2.6646,
3w_own_history,WELL-00023_20180826212652,rolling,49,50,1,stream,3.3491,
3w_own_history,WELL-00023_20180826212652,rolling,50,51,1,stream,59.033,
3w_own_history,WELL-00023_20180826212652,rolling,51,52,1,stream,6.0402,
3w_own_history,WELL-00023_20180826212652,rolling,52,53,1,stream,3.765,
3w_own_history,WELL-00023_20180826212652,rolling,53,54,1,stream,8.5449,
3w_own_history,WELL-00023_20180826212652,rolling,54,55,1,stream,6.3648,
3w_own_history,WELL-00023_20180826212652,rolling,55,56,1,stream,4.626,
3w_own_history,WELL-00023_20180826212652,rolling,56,57,1,stream,3.5227,
3w_own_history,WELL-00023_20180826212652,rolling,57,58,1,stream,3.0481,
3w_own_history,WELL-00023_20180826212652,rolling,58,59,1,stream,3.9108,
3w_own_history,WELL-00023_20180826212652,rolling,59,60,1,stream,2.314,
3w_own_history,WELL-00023_20180826212652,rolling,60,61,1,stream,2.6457,
3w_own_history,WELL-00023_20180826212652,rolling,61,62,1,stream,4.3018,
3w_own_history,WELL-00023_20180826212652,rolling,62,63,1,stream,2.2638,
3w_own_history,WELL-00023_20180826212652,rolling,63,64,1,stream,3.4478,
3w_own_history,WELL-00023_20180826212652,rolling,64,65,1,stream,4.8078,
3w_own_history,WELL-00023_20180826212652,rolling,65,66,1,stream,2.5749,
3w_own_history,WELL-00023_20180826212652,rolling,66,67,1,stream,3.1158,
3w_own_history,WELL-00023_20180826212652,rolling,67,68,1,stream,3.1344,
3w_own_history,WELL-00023_20180826212652,rolling,68,69,1,stream,4.6234,
3w_own_history,WELL-00023_20180826212652,rolling,69,70,1,stream,6.4961,
3w_own_history,WELL-00023_20180826212652,rolling,70,71,1,stream,3.9812,
3w_own_history,WELL-00023_20180826212652,rolling,71,72,1,stream,3.334,
3w_own_history,WELL-00023_20180826212652,rolling,72,73,1,stream,2.3897,
3w_own_history,WELL-00023_20180826212652,rolling,73,74,1,stream,4.0481,
3w_own_history,WELL-00023_20180826212652,rolling,74,75,1,stream,3.0536,
3w_own_history,WELL-00023_20180826212652,rolling,75,76,1,stream,1.8718,
3w_own_history,WELL-00023_20180826212652,rolling,76,77,1,stream,2.4187,
3w_own_history,WELL-00023_20180826212652,rolling,77,78,1,stream,2.5524,
3w_own_history,WELL-00023_20180826212652,rolling,78,79,1,stream,3.403,
3w_own_history,WELL-00023_20180826212652,rolling,79,80,1,stream,3.919,
3w_own_history,WELL-00023_20180826212652,rolling,80,81,1,stream,5.4675,
3w_own_history,WELL-00023_20180826212652,rolling,81,82,1,stream,4.8881,
3w_own_history,WELL-00023_20180826212652,rolling,82,83,1,stream,2.2765,
3w_own_history,WELL-00023_20180826212652,rolling,83,84,1,stream,5.1787,
3w_own_history,WELL-00023_20180826212652,rolling,84,85,1,stream,3.6027,
3w_own_history,WELL-00023_20180826212652,rolling,85,86,1,stream,2.0659,
3w_own_history,WELL-00023_20180826212652,rolling,86,87,1,stream,3.6365,
3w_own_history,WELL-00023_20180826212652,rolling,87,88,1,stream,2.8819,
3w_own_history,WELL-00023_20180826212652,rolling,88,89,1,stream,2.3128,
3w_own_history,WELL-00023_20180826212652,rolling,89,90,1,stream,2.7644,
3w_own_history,WELL-00023_20180826212652,rolling,90,91,1,stream,2.7556,
3w_own_history,WELL-00023_20180826212652,rolling,91,92,1,stream,2.9851,
3w_own_history,WELL-00023_20180826212652,rolling,92,93,1,stream,2.6994,
3w_own_history,WELL-00023_20180826212652,rolling,93,94,1,stream,2.2363,
3w_own_history,WELL-00023_20180826212652,rolling,94,95,1,stream,3.6902,
3w_own_history,WELL-00023_20180826212652,rolling,95,96,1,stream,3.4982,
3w_own_history,WELL-00023_20180826212652,rolling,96,97,1,stream,2.5924,
3w_own_history,WELL-00023_20180826212652,rolling,97,98,1,stream,2.3704,
3w_own_history,WELL-00023_20180826212652,rolling,98,99,1,stream,3.6322,
3w_own_history,WELL-00023_20180826212652,rolling,99,100,1,stream,3.2807,
3w_own_history,WELL-00023_20180826212652,rolling,100,101,1,stream,2.6218,
3w_own_history,WELL-00023_20180826212652,rolling,101,102,1,stream,2.4119,
3w_own_history,WELL-00023_20180826212652,rolling,102,103,1,stream,2.4045,
3w_own_history,WELL-00023_20180826212652,rolling,103,104,1,stream,2.1976,
3w_own_history,WELL-00023_20180826212652,rolling,104,105,1,stream,4.1017,
3w_own_history,WELL-00023_20180826212652,rolling,105,106,1,stream,3.9045,
3w_own_history,WELL-00023_20180826212652,rolling,106,107,1,stream,2.7088,
3w_own_history,WELL-00023_20180826212652,rolling,107,108,1,stream,3.9336,
3w_own_history,WELL-00023_20180826212652,rolling,108,109,1,stream,4.9479,
3w_own_history,WELL-00023_20180826212652,rolling,109,110,1,stream,2.9968,
3w_own_history,WELL-00023_20180826212652,rolling,110,111,1,stream,3.9317,
3w_own_history,WELL-00023_20180826212652,rolling,111,112,1,stream,2.5557,
3w_own_history,WELL-00023_20180826212652,rolling,112,113,1,stream,2.2043,
3w_own_history,WELL-00023_20180826212652,rolling,113,114,1,stream,2.174,
3w_own_history,WELL-00023_20180826212652,rolling,114,115,1,stream,2.4965,
3w_own_history,WELL-00023_20180826212652,rolling,115,116,1,stream,2.5718,
3w_own_history,WELL-00023_20180826212652,rolling,116,117,1,stream,3.6073,
3w_own_history,WELL-00023_20180826212652,rolling,117,118,1,stream,3.2223,
3w_own_history,WELL-00023_20180826212652,rolling,118,119,1,stream,3.1842,
3w_own_history,WELL-00023_20180826212652,rolling,119,120,1,stream,2.3814,
3w_own_history,WELL-00023_20180826212652,rolling,120,121,1,stream,23.317,
3w_own_history,WELL-00023_20180826212652,rolling,121,122,1,stream,11.7734,
3w_own_history,WELL-00023_20180826212652,rolling,122,123,1,stream,2.5085,
3w_own_history,WELL-00023_20180826212652,rolling,123,124,1,stream,3.2234,
3w_own_history,WELL-00023_20180826212652,rolling,124,125,1,stream,3.9448,
3w_own_history,WELL-00023_20180826212652,rolling,125,126,1,stream,7.0846,
3w_own_history,WELL-00023_20180826212652,rolling,126,127,1,stream,2.8101,
3w_own_history,WELL-00023_20180826212652,rolling,127,128,1,stream,8.2465,
3w_own_history,WELL-00023_20180826212652,rolling,128,129,1,stream,10.6941,
3w_own_history,WELL-00023_20180826212652,rolling,129,130,1,stream,2.2897,
3w_own_history,WELL-00023_20180826212652,rolling,130,131,1,stream,3.6603,
3w_own_history,WELL-00023_20180826212652,rolling,131,132,1,stream,2.3183,
3w_own_history,WELL-00023_20180826212652,rolling,132,133,1,stream,3.015,
3w_own_history,WELL-00023_20180826212652,rolling,133,134,1,stream,2.667,
3w_own_history,WELL-00023_20180826212652,rolling,134,135,1,stream,3.2613,
3w_own_history,WELL-00023_20180826212652,rolling,135,136,1,stream,2.4746,
3w_own_history,WELL-00023_20180826212652,rolling,136,137,1,stream,3.0182,
3w_own_history,WELL-00023_20180826212652,rolling,137,138,1,stream,2.2323,
3w_own_history,WELL-00023_20180826212652,rolling,138,139,1,stream,2.6164,
3w_own_history,WELL-00023_20180826212652,rolling,139,140,1,stream,2.3619,
3w_own_history,WELL-00023_20180826212652,rolling,140,141,1,stream,2.204,
3w_own_history,WELL-00023_20180826212652,rolling,141,142,1,stream,3.8211,
3w_own_history,WELL-00023_20180826212652,rolling,142,143,1,stream,6.7996,
3w_own_history,WELL-00023_20180826212652,rolling,143,144,1,stream,3.6902,
3w_own_history,WELL-00023_20180826212652,rolling,144,145,1,stream,2.88,
3w_own_history,WELL-00023_20180826212652,rolling,145,146,1,stream,2.1372,
3w_own_history,WELL-00023_20180826212652,rolling,146,147,1,stream,2.4469,
3w_own_history,WELL-00023_20180826212652,rolling,147,148,1,stream,2.6112,
3w_own_history,WELL-00023_20180826212652,rolling,148,149,1,stream,2.7449,
3w_own_history,WELL-00023_20180826212652,rolling,149,150,1,stream,3.6776,
3w_own_history,WELL-00023_20180826212652,rolling,150,151,1,stream,2.7446,
3w_own_history,WELL-00023_20180826212652,rolling,151,152,1,stream,4.9756,
