bed,record,fold,group,position,window_index,window_start,label,role
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,25,26,2023-09-19T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,26,27,2023-09-19T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,27,28,2023-09-19T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,28,29,2023-09-19T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,29,30,2023-09-19T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,30,31,2023-09-20T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,31,32,2023-09-20T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,32,33,2023-09-20T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,33,34,2023-09-20T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,34,35,2023-09-20T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,35,36,2023-09-20T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,36,37,2023-09-20T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,37,38,2023-09-20T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,38,39,2023-09-20T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,39,40,2023-09-20T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,40,41,2023-09-20T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,41,42,2023-09-20T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,42,43,2023-09-20T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,43,44,2023-09-20T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,44,45,2023-09-20T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,45,46,2023-09-20T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,46,47,2023-09-20T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,47,48,2023-09-20T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,48,49,2023-09-20T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,49,50,2023-09-20T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,50,51,2023-09-20T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,51,52,2023-09-20T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,52,53,2023-09-20T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,53,54,2023-09-20T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,54,55,2023-09-21T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,55,56,2023-09-21T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,56,57,2023-09-21T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,57,58,2023-09-21T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,58,59,2023-09-21T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,59,60,2023-09-21T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,60,61,2023-09-21T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,61,62,2023-09-21T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,62,63,2023-09-21T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,63,64,2023-09-21T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,64,65,2023-09-21T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,65,66,2023-09-21T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,66,67,2023-09-21T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,67,68,2023-09-21T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,68,69,2023-09-21T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,69,70,2023-09-21T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,70,71,2023-09-21T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,71,72,2023-09-21T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,72,73,2023-09-21T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,73,74,2023-09-21T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,74,75,2023-09-21T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,75,76,2023-09-21T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,76,77,2023-09-21T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,77,78,2023-09-21T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,78,79,2023-09-22T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,79,80,2023-09-22T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,80,81,2023-09-22T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,81,82,2023-09-22T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,82,83,2023-09-22T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,83,84,2023-09-22T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,84,85,2023-09-22T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,85,86,2023-09-22T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,86,87,2023-09-22T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,87,88,2023-09-22T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,88,89,2023-09-22T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,89,90,2023-09-22T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,90,91,2023-09-22T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,91,92,2023-09-22T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,92,93,2023-09-22T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,93,94,2023-09-22T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,94,95,2023-09-22T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,95,96,2023-09-22T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,96,97,2023-09-22T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,97,98,2023-09-22T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,98,99,2023-09-22T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,99,100,2023-09-22T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,100,101,2023-09-22T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,101,102,2023-09-22T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,102,103,2023-09-23T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,103,104,2023-09-23T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,104,105,2023-09-23T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,105,106,2023-09-23T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,106,107,2023-09-23T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,107,108,2023-09-23T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,108,109,2023-09-23T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,109,110,2023-09-23T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,110,111,2023-09-23T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,111,112,2023-09-23T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,112,113,2023-09-23T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,113,114,2023-09-23T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,114,115,2023-09-23T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,115,116,2023-09-23T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,116,117,2023-09-23T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,117,118,2023-09-23T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,118,119,2023-09-23T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,119,120,2023-09-23T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,120,121,2023-09-23T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,121,122,2023-09-23T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,122,123,2023-09-23T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,123,124,2023-09-23T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,124,125,2023-09-23T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,125,126,2023-09-23T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,126,127,2023-09-24T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,127,128,2023-09-24T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,128,129,2023-09-24T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,129,130,2023-09-24T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,130,131,2023-09-24T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,131,132,2023-09-24T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,132,133,2023-09-24T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,133,134,2023-09-24T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,134,135,2023-09-24T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,135,136,2023-09-24T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,136,137,2023-09-24T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,137,138,2023-09-24T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,138,139,2023-09-24T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,139,140,2023-09-24T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,140,141,2023-09-24T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,141,142,2023-09-24T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,142,143,2023-09-24T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,143,144,2023-09-24T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,144,145,2023-09-24T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,145,146,2023-09-24T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,146,147,2023-09-24T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,147,148,2023-09-24T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,148,149,2023-09-24T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,149,150,2023-09-24T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,150,151,2023-09-25T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,151,152,2023-09-25T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,152,153,2023-09-25T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,153,154,2023-09-25T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,154,155,2023-09-25T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,155,156,2023-09-25T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,156,157,2023-09-25T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,157,158,2023-09-25T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,158,159,2023-09-25T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,159,160,2023-09-25T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,160,161,2023-09-25T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,161,162,2023-09-25T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,162,163,2023-09-25T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,163,164,2023-09-25T13:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,164,165,2023-09-25T14:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,165,166,2023-09-25T15:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,166,167,2023-09-25T16:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,167,168,2023-09-25T17:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,168,169,2023-09-25T18:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,169,170,2023-09-25T19:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,170,171,2023-09-25T20:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,171,172,2023-09-25T21:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,172,173,2023-09-25T22:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,173,174,2023-09-25T23:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,174,175,2023-09-26T00:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,175,176,2023-09-26T01:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,176,177,2023-09-26T02:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,177,178,2023-09-26T03:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,178,179,2023-09-26T04:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,179,180,2023-09-26T05:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,180,181,2023-09-26T06:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,181,182,2023-09-26T07:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,182,183,2023-09-26T08:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,183,184,2023-09-26T09:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,184,185,2023-09-26T10:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,185,186,2023-09-26T11:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,186,187,2023-09-26T12:01:06+00:00,1,stream
3w_own_history,WELL-00027_20230918170106,WELL-00027,mixed,187,188,2023-09-26T13:01:06+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,0,1,2021-06-17T06:31:28+00:00,0,fit
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,1,2,2021-06-17T07:31:28+00:00,0,fit
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,2,3,2021-06-17T08:31:28+00:00,0,fit
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,3,4,2021-06-17T09:31:28+00:00,0,threshold
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,4,5,2021-06-17T10:31:28+00:00,0,threshold
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,5,6,2021-06-17T11:31:28+00:00,0,threshold
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,6,7,2021-06-17T12:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,7,8,2021-06-17T13:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,8,9,2021-06-17T14:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,9,10,2021-06-17T15:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,10,11,2021-06-17T16:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,11,12,2021-06-17T17:31:28+00:00,0,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,12,13,2021-06-17T18:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,13,14,2021-06-17T19:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,14,15,2021-06-17T20:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,15,16,2021-06-17T21:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,16,17,2021-06-17T22:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,17,18,2021-06-17T23:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,18,19,2021-06-18T00:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,19,20,2021-06-18T01:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,20,21,2021-06-18T02:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,21,22,2021-06-18T03:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,22,23,2021-06-18T04:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,23,24,2021-06-18T05:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,24,25,2021-06-18T06:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,25,26,2021-06-18T07:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,26,27,2021-06-18T08:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,27,28,2021-06-18T09:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,28,29,2021-06-18T10:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,29,30,2021-06-18T11:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,30,31,2021-06-18T12:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,31,32,2021-06-18T13:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,32,33,2021-06-18T14:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,33,34,2021-06-18T15:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,34,35,2021-06-18T16:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,35,36,2021-06-18T17:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,36,37,2021-06-18T18:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,37,38,2021-06-18T19:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,38,39,2021-06-18T20:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,39,40,2021-06-18T21:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,40,41,2021-06-18T22:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,41,42,2021-06-18T23:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,42,43,2021-06-19T00:31:28+00:00,1,stream
3w_own_history,WELL-00028_20210617053128,WELL-00028,mixed,43,44,2021-06-19T01:31:28+00:00,1,stream
